speaker,transcript
Phoebe Buffay,"Hello, Hello. Ohh, OHH, she knew I could kick her ass."
Phoebe Buffay,"Oh thank god. Oh, you changed your mind. Oh, look I know you probably want to be alone, and you don't want to talk about it, that's fine. I just want you to know, I think you are doing the right thing and..."
Phoebe Buffay,Wait!! Where are you going?! What are you doing?! No!! Wait!! God!! Why am I always pregnant when she does that?!
Phoebe Buffay,"Oh, hi, Mrs. Waltham. I need to speak with ether one of the best men, or Ross's sister Monica."
Phoebe Buffay,"Oh, I'm Phoebe Buffay. I'm one of Ross's best friends."
Phoebe Buffay,"I got it from your maid. She's a bitch, but I wore her down."
Phoebe Buffay,"Yeah, um, I can't fly. I'm having my brother's babies."
Phoebe Buffay,"No..umm, could I talk to one of them? It's very very important."
Phoebe Buffay,"Ohh! Okay, I'm going to have to kick her ass too."
Phoebe Buffay,"Hey, were the hell have you been?!"
Phoebe Buffay,I don't want to hear about her!!
Phoebe Buffay,"No! No, we have an emergency. Okay? Rachel's coming to London."
Phoebe Buffay,"No it's not great. No, she's coming to tell Ross that she loves him."
Phoebe Buffay,I KNOW THAT!!! You have to stop her!! She's going to ruin the wedding!!
Phoebe Buffay,"All right, so, okay..."
Phoebe Buffay,"Okay, so I'm done my part, okay. It's your responsibility now, okay. The burden is off me, right?"
Phoebe Buffay,So tell me about this girl?
Phoebe Buffay,Mrs. Waltham. Hi. It's Phoebe again.
Phoebe Buffay,"Yea. Can I please, please, please talk to one of the best men? This is going to be the last time I promise."
Phoebe Buffay,"Joey, it's Phoebe. Did you stop Rachel?"
Phoebe Buffay,So nothing got ruined?
Phoebe Buffay,"Oh that's so great! Ohh, so what's going on now?"
Phoebe Buffay,"No!! wait, wait, wait!! Oh please, hold it up so I can listen."
Phoebe Buffay,"Uh, hello, this is Ross Geller's personal physician, Dr. Philange."
Phoebe Buffay,"Yeah, I've discovered that Ross forgot to take his brain medicine, uh, now without it, uh, in the brain of Ross, uh women's names are interchangeable, through-through no fault of his own."
Phoebe Buffay,"No, not Phoebe, Dr. Philange. Oh no! You have it too!"
Phoebe Buffay,Hello? What kind of bitch hangs up on a doctor!
Phoebe Buffay,"Hi, so what happened?"
Phoebe Buffay,"Yeah, I know, but I don't think that means anything."
Phoebe Buffay,Hey!
Phoebe Buffay,You ate meat! You had sex!
Phoebe Buffay,"I know you didn't, I was talking about Monica."
Phoebe Buffay,This pregnancy is throwing me all off.
Phoebe Buffay,"Oh, me too!"
Phoebe Buffay,"Oh right, maybe I'll just go home."
Phoebe Buffay,"Uh, hello, this is Ross Geller's personal physician, Dr. Philange."
Phoebe Buffay,"Yeah, I've discovered that Ross forgot to take his brain medicine, uh, now without it, uh, in the brain of Ross, uh women's names are interchangeable, through-through no fault of his own."
Phoebe Buffay,"No, not Phoebe, Dr. Philange. Oh no! You have it too!"
Phoebe Buffay,Hello?
Phoebe Buffay,"Hi, so what happened?"
Phoebe Buffay,"Yeah, I know, but I don't think that means anything."
Phoebe Buffay,Hey!
Phoebe Buffay,You ate meat! You had sex!
Phoebe Buffay,"I know you didn't, I was talking about Monica."
Phoebe Buffay,This pregnancy is throwing me all off.
Phoebe Buffay,"Oh, me too!"
Phoebe Buffay,"Oh right, maybe I'll just go home."
Phoebe Buffay,Hey!
Phoebe Buffay,"I have to tell you this story. Okay, I was coming over here and this driver..."
Phoebe Buffay,What?
Phoebe Buffay,"Oh. Ha-ha-ha. All right, anyway..."
Phoebe Buffay,"Yeah, so, he had a really funny hat-I don't want to talk about it."
Phoebe Buffay,So you still hadn't heard from Emily?
Phoebe Buffay,London is stupid! Stupid!
Phoebe Buffay,"Oh... No, I did that for someone once and I'm not comfortable having that kind of power and control over someone's life."
Phoebe Buffay,Hey!
Phoebe Buffay,"Oh! Here we all are! Yeah, there's Ross and Joey and you and me."
Phoebe Buffay,"No. I'm sorry. It's just 'cause I couldn't be there. 'Cause all I ever get to do now is pregnant stuff, it just bums me out."
Phoebe Buffay,"Well, it felt French."
Phoebe Buffay,Yeah?
Phoebe Buffay,Yeah?
Phoebe Buffay,"Ohh, that's so nice! How great! Well, where? Where's the trip?!"
Phoebe Buffay,Central... Park!
Phoebe Buffay,"That sucks! That's not a trip! I just came from the park! What are we gonna high five about at the stupid Central Park? ""Well, it's right by my house, all right!"""
Phoebe Buffay,"That's fine, just don't bring it in my mouth."
Phoebe Buffay,"Okay, woo! Hi."
Phoebe Buffay,"Ooh, Atlantic City! Oh, that's a great plan! Who's plan was that?"
Phoebe Buffay,"Okay! Ooh-ahh, I'm gonna go pack. I'm gonna go pack my ass off!"
Phoebe Buffay,"Atlantic City, baby! Let's roll some bones! Hey Joey, high-five for rolling bones!"
Phoebe Buffay,"All right. Well, don't worry, I call shotgun!"
Phoebe Buffay,"Wait, wait, remember when my water broke?"
Phoebe Buffay,Hi.
Phoebe Buffay,"Hi, yeah, hi! I'm umm, Phoebe Buffay, and I have babies coming out of me."
Phoebe Buffay,"Not yet. Umm, I heard they really hurt, do they hurt?"
Phoebe Buffay,Oh my God!
Phoebe Buffay,"Oh no, none of them are the father. The father is my brother."
Phoebe Buffay,"Oh, okay, umm, hi kids! Um, it's me, Aunt Phoebe. I can't wait to see you. Please don't hurt me!"
Phoebe Buffay,"Okay, so umm, somebody has to call Frank and Alice. And then my mom wants to know--Joey, what are you doing?!"
Phoebe Buffay,What?!
Phoebe Buffay,"Oh my God, she's so stupid!"
Phoebe Buffay,"That's easy for you to say, I don't see three kids coming out your vagina!"
Phoebe Buffay,"All right-Ooh! Oh dead God, save me!"
Phoebe Buffay,I'm having my first contraction!
Phoebe Buffay,"Ooh, it's not bad."
Phoebe Buffay,"Ooh, it's sympathy pains. Ohh, that's so sweet!"
Phoebe Buffay,No-no-no! We haven't started yet. Where's Alice?
Phoebe Buffay,"Oh, okay, I'm having another one! This one doesn't hurt either-Ooh, yes it does! Ow! Ow! Ow! Ow! Ooh! Oh, I was kinda hoping that was it."
Phoebe Buffay,"Umm, sympathy pains. I thought it was really sweet at first, but now I think he's just trying to steal my thunder."
Phoebe Buffay,Hey.
Phoebe Buffay,"It's very weird! I don't want some guy down there telling me, I'm y'know, dilatedamundo!"
Phoebe Buffay,What are you doing?!! Why are you defending him?! Just get me another doctor! One who is not crazy and who is not Fonzie!
Phoebe Buffay,Hi! And you're going into what grade?
Phoebe Buffay,"Uh-huh, me too. Ross, maybe I should've specified that I'd be needing a grown up doctor."
Phoebe Buffay,"Shh! Doogie, shh! Doesn't anybody understand that I'm gonna be having babies soon? Huh? Go! Go little boy, go!"
Phoebe Buffay,They are. Why?
Phoebe Buffay,Happy birthday!
Phoebe Buffay,"I know, it is."
Phoebe Buffay,Can I tell you a little secret?
Phoebe Buffay,I want to keep one.
Phoebe Buffay,"Why not?! Maybe I can, you don't know!"
Phoebe Buffay,"Maybe not! Y'know? Seriously, three babies are a handful maybe they're y'know, looking for a chance to unload one of them. Listen, I-I hate to miss an opportunity just because I didn't ask! Y'know?"
Phoebe Buffay,"Oh, just ask him!"
Phoebe Buffay,"I can't ask him! Do you have any idea how inappropriate that would be?! All I'm saying is just talk to Frank. Okay? Just, y'know, feel him out!"
Phoebe Buffay,You're right.
Phoebe Buffay,Tell him it's for you.
Phoebe Buffay,So did you ask him?
Phoebe Buffay,"Well, I'm kinda on a clock here."
Phoebe Buffay,Undo it. Undo it. Undo it.
Phoebe Buffay,Hi!
Phoebe Buffay,"Okay, doctor says any minute now."
Phoebe Buffay,"Sorry Frank, I'm kinda in the middle of the last favor you asked me to do."
Phoebe Buffay,"Oo, this is a big one. Eww! Arghhhh!!"
Phoebe Buffay,What is that?
Phoebe Buffay,Oh my God!
Phoebe Buffay,I already had a baby. Leave me alone.
Phoebe Buffay,Which one do you have?
Phoebe Buffay,"But umm, I mean, did you talk to them about, y'know..."
Phoebe Buffay,"Oh. It was a long shot. Hey, you guys can I just like have a second alone with the babies."
Phoebe Buffay,"So, here you are. It seems like yesterday I was talking to you in that little petri dish. Everyone said labor was the hardest thing I'd ever have to do, but they were wrong this is. Oh, I had the most fun with you guys! I wish I could take you home and see you everyday. Okay, I'll settle for being your favorite Aunt. I know Alice's sister has a pool, but you lived in me. Okay, so we're cool. Yeah, we're gonna be great. Little high fives! Ahh! Ahh! Ahh! Well, if you're gonna cry."
Phoebe Buffay,I know.
Phoebe Buffay,Yeah. You won't be able to take it.
Phoebe Buffay,They're gonna call her Chandler.
Phoebe Buffay,Works on you.
Phoebe Buffay,"Ugh, PBS!"
Phoebe Buffay,"Ugh, what's right with them?"
Phoebe Buffay,"Okay, 'cause right after my mom killed herself, I was just in this really bad place, y'know personally. So, I just thought that it'd make me feel better if I wrote to Sesame Street, 'cause they were so nice when I was a little kid! No one ever wrote back."
Phoebe Buffay,All I got was a lousy key chain! And by that time I was living in a box. I didn't have keys!
Phoebe Buffay,"This isn't a good deed, you just wanted to get on TV! This is totally selfish."
Phoebe Buffay,What-what are you talking about?!
Phoebe Buffay,Yeah. So?
Phoebe Buffay,Yes there are! There are totally good deeds that are selfless.
Phoebe Buffay,"Yeah, it's... Y'know there's-no you may not!"
Phoebe Buffay,Are you calling me selfish?!
Phoebe Buffay,"I'm gonna find a selfless good dead. I'm gonna beat you, you evil genius."
Phoebe Buffay,"Hey, Joey, when you said the deal with Santa Clause, you meant?"
Phoebe Buffay,Right.
Phoebe Buffay,"I cannot believe I can't find a selfless good deed! Y'know that old guy that lives next to me? Well, I snuck over there and-and raked up all the leaves on his front stoop. But he caught me and force-fed me cider and cookies. Then I felt wonderful. That old jackass!"
Phoebe Buffay,I will find a selfless good deed! 'Cause I just gave birth to three children and I will not let them be raised in a world where Joey is right!
Phoebe Buffay,Ooh-ohh!
Phoebe Buffay,Why?
Phoebe Buffay,Yeah.
Phoebe Buffay,"Yeah, but you've known Rachel since High School and you cannot just cut her out of your life."
Phoebe Buffay,"Hey Joey, I just wanted to let you know that I found a selfless good deed. I just went down to the park and I let a bee sting me."
Phoebe Buffay,"Well, it helps the bee look tough in front of his bee friends. The bee is happy and I am definitely not."
Phoebe Buffay,"Aw, dammit!"
Phoebe Buffay,"Ooh, it's not a toy."
Phoebe Buffay,Hi Joey.
Phoebe Buffay,I would like to make a pledge. I would like to donate $200.
Phoebe Buffay,"Oh, I'm still mad at them but I also now that they bring happiness to lots of kids who's moms didn't kill themselves, so by supporting them, I'm doing a good thing, but I'm not happy about it. So there, a selfless good deed."
Phoebe Buffay,"No, it sucks. I was saving up to buy a hamster."
Phoebe Buffay,"Yeah, not the one I had my eye on."
Phoebe Buffay,"Oh, look-look, Joey's on TV! Isn't that great? My pledge got Joey on TV! Oh that makes me feel-Oh no!"
Phoebe Buffay,"Oh weird, Chandler just told us he's got a conference there!"
Phoebe Buffay,"Wait a minute! So when Emily comes you're just, you're not gonna see Rachel anymore?"
Phoebe Buffay,Yeah that's better than my way.
Phoebe Buffay,Can you hear anything?
Phoebe Buffay,"Ooh, Madlibs, mine!"
Phoebe Buffay,"I know it's le poo right now, but it'll get better."
Phoebe Buffay,Hey.
Phoebe Buffay,Oh no! Not that guy! He does look like him though.
Phoebe Buffay,Ehh!!
Phoebe Buffay,Come where?
Phoebe Buffay,"Okay, but try and get Joey too."
Phoebe Buffay,"Oh, sure! Bye Ross! Forever."
Phoebe Buffay,Hey!
Phoebe Buffay,"Oh hey, Monica, I heard you saw Donald Trump at your convention."
Phoebe Buffay,We're so stupid! Do you know what's going on in there? They're trying to take Joey!
Phoebe Buffay,"The most popular Phoebe in tennis is called the overhand Phoebe. And if you win, you must slap your opponent on the Phoebe and say, ""Hi, Phoebe!"""
Phoebe Buffay,Count for what?
Phoebe Buffay,Hey!
Phoebe Buffay,"Yeah, my mom sent me a family heirloom that once belonged to my grandmother. Can you believe it?! A year ago I didn't even have a family, and now I have heirlooms for crying out loud."
Phoebe Buffay,Eeeee--ohh!! God!
Phoebe Buffay,"Yeah! Why would my mother send me a fur? Doesn't she know me but at all! Plus, I have a perfectly fine coat that no innocent animal suffered to make!"
Phoebe Buffay,"Oh my God! You got off easy! When my friend Silvie's husband said someone else's name in bed, she cursed him and turned his thingy green."
Phoebe Buffay,"Oh, I hate this. Everything's changing."
Phoebe Buffay,I don't know what I'm gonna do about this coat.
Phoebe Buffay,That might work!
Phoebe Buffay,Why?
Phoebe Buffay,Hey!
Phoebe Buffay,"So listen, you know my friend Chris who owns the crematorium?"
Phoebe Buffay,"He says, that he would cremate my fur coat for free if I umm, y'know, bring in the next person I know who dies."
Phoebe Buffay,"This is fashion?! Okay, so to you, death is fashion?! That's really funny. Here's Phoebe umm, sporting uh, y'know, cutting edge hairy carcass from y'know, the steal traps of wintry Russia. I mean, you really thing this looks good? 'Cause I do."
Phoebe Buffay,Nooo!!
Phoebe Buffay,I think he's right. You guys hang out at the coffeehouse way too much.
Phoebe Buffay,"Oh, I know."
Phoebe Buffay,"All right, I can't sit here anymore. I have to walk places."
Phoebe Buffay,"Well, I've been reading up and for your information, minks are not very nice. Okay, I admit it! I love this coat! Okay, I-it's the best thing I've ever had wrapped around me, including Phil Huntley! Remember Phil Huntley? He was fine!"
Phoebe Buffay,Are you still mad at us?
Phoebe Buffay,"Oh good! Because we have an ""I'm sorry"" song."
Phoebe Buffay,You're kinda stepping on the song.
Phoebe Buffay,"Okay, now you're just taking lines right out of the song!"
Phoebe Buffay,Yes! Exactly! And that's why...
Phoebe Buffay,"Okay, let's get some perspective people; it's not like I'm wearing a seeing-eye dog coat!"
Phoebe Buffay,"Oh God, I really missed that fat bastard!"
Phoebe Buffay,Hi Emily!
Phoebe Buffay,Here.
Phoebe Buffay,"Okay, stop tormenting me! This mink! Okay, they're mean! And they hate squirrels! And y'know, okay, most of these probably wanted to be coats! All right, fine, now I get it. Here. You take it. Are you happy now? I'm cold!"
Phoebe Buffay,"Umm, do health inspectors work on commission?"
Phoebe Buffay,It's okay to laugh right?
Phoebe Buffay,Okay.
Phoebe Buffay,Yum-my!
Phoebe Buffay,Oh yeah! I'd let him check out my kitchen floors.
Phoebe Buffay,"Hey, you should really read that book you wrote. Wow! You saw the hat in the kitchen and knew that she'd have to go in there hatless to get it. You can have your own health inspector detective show!"
Phoebe Buffay,"Yeah, but then I can be you sidekick Vunda."
Phoebe Buffay,"Okay, she would love that! Y'know, 'cause you know all the clean places to eat."
Phoebe Buffay,Okay.
Phoebe Buffay,He's so funny!
Phoebe Buffay,Show me the badge again.
Phoebe Buffay,Shiny.
Phoebe Buffay,You are just nonstop!
Phoebe Buffay,Why?!
Phoebe Buffay,You have the power to do that?
Phoebe Buffay,Shut it down.
Phoebe Buffay,"Oh, I took Larry there to eat but it was all violated. So we shut it down!"
Phoebe Buffay,"Hey, guys, you know what Larry would say? He would say, ""See you ladle."""
Phoebe Buffay,"Ooh, absolutely!"
Phoebe Buffay,"Ooh, I love that place! So, no."
Phoebe Buffay,Enh. Sure!
Phoebe Buffay,"Oh, no-no, this place is totally healthy! That-this milk is mine. I bought this today, 'cause I was thirsty for milk, y'know. Okay, let's go!"
Phoebe Buffay,"Okay, stop! Larry, okay, can't you just be Larry and not Larry the health inspector guy? Y'know I mean it was really exciting at first but now it's like, okay, so where are we gonna eat ever?"
Phoebe Buffay,"Thank you. Okay, go! Go! Go! Now, if after dinner you still really need to bust someone, I know a hot dog vendor who picks his nose."
Phoebe Buffay,Does anyone wanna watch TV?
Phoebe Buffay,Monica your remote doesn't work.
Phoebe Buffay,"Oh. Aw, forget it."
Phoebe Buffay,"Wow! See, and I didn't think you'd be able to come up with anything."
Phoebe Buffay,I don't know about that. I've got one that's worse.
Phoebe Buffay,"Oh, did the little rich boy have a problem with the butler? Yes, mine's worse!"
Phoebe Buffay,"More bandages! More bandages! Please, can I get some more bandages in here! This man is dying- Oh no."
Phoebe Buffay,"Oh, this life! Oh okay no, Chandler's is worse."
Phoebe Buffay,Of course you don't sweetie. You're brand new.
Phoebe Buffay,"Oh no, I know! I know! It's the one where Joey got Monica's turkey stuck on his head!"
Phoebe Buffay,Hello?
Phoebe Buffay,Joey? What's going on?
Phoebe Buffay,Oh my God!
Phoebe Buffay,Easy. Step. How did it get on?
Phoebe Buffay,Oh my God! Monica's gonna totally freak out!
Phoebe Buffay,"Well, of course it smells really bad. You have your head up a dead animal."
Phoebe Buffay,Hey!
Phoebe Buffay,"No, it's not supposed to be funny, it's supposed to be scary."
Phoebe Buffay,"All right, hold on! Okay, let's just all think."
Phoebe Buffay,Oh wait! That can't be the one Rachel's talking about. She didn't even know that happened. So which one was it?
Phoebe Buffay,"Oh, I can't believe you called her fat."
Phoebe Buffay,"Oh, no, I have the cutest Christmas story!"
Phoebe Buffay,"Fine, all right, mine had a dwarf that got broke in half, but y'know whatever."
Phoebe Buffay,Gauze! Gauze! I need to get some gauze in here! Can I please get some gauze in here! Whew! This is getting ridiculous uh!
Phoebe Buffay,What am I sitting on?
Phoebe Buffay,Ew-eww!! Undies!
Phoebe Buffay,"Umm, Wethering Heights. I'm taking a literature class at the New School and I have to finish it for the first session tomorrow."
Phoebe Buffay,"Yeah! Well, I really liked that Lamaze class I took! Y'know and this time I thought I'd go for something, y'know a little more intellectual, with a less painful final exam."
Phoebe Buffay,"Yeah! Ooh, you should come with me! Oh yeah, then I'd have someone to sit with!"
Phoebe Buffay,"Yeah! Okay-ooh, but are you going to have time to read it?"
Phoebe Buffay,"This is going to be so much fun! Okay-shhh, I have to finish."
Phoebe Buffay,"Okay, look you wanna hold onto your food? You gotta scare people off. I learned that living on the street."
Phoebe Buffay,"Okay, this will keep them away from your stuff."
Phoebe Buffay,"Someday I'll, tell you about the time I stabbed the cop."
Phoebe Buffay,"Well, he stabbed me first!!"
Phoebe Buffay,Okay.
Phoebe Buffay,I thought you said you read it in high school.
Phoebe Buffay,"Okay, umm, it's this tragic love story between Cathy and Heathcliff and umm, it takes place on like these really creepy mores in England. Which I think represents the wildness of Heathcliff's character. I totally get symbolism."
Phoebe Buffay,You completely stole my answer!
Phoebe Buffay,Well how would you know?! You didn't even read it!
Phoebe Buffay,"I think that uh, yours is a question with many answers."
Phoebe Buffay,Would you care to venture one?
Phoebe Buffay,Are you just repeating what I'm saying?
Phoebe Buffay,Okay then.
Phoebe Buffay,Yeah but why didn't you just say that you didn't read the book?!
Phoebe Buffay,Yeah?
Phoebe Buffay,Hi!
Phoebe Buffay,You didn't read this one either?!
Phoebe Buffay,What?
Phoebe Buffay,No! You should've read it yourself!
Phoebe Buffay,"Fine! Okay, all right, so Jane Eyre, first of all, you'd think she's a woman, but she's not. She's a cyborg."
Phoebe Buffay,"Yeah, this book was light years ahead of its time."
Phoebe Buffay,"Umm, Rachel and I were just discussing it and she had some very interesting insights."
Phoebe Buffay,I'm sorry. It was just so funny when you started comparing Jane Eyre to Robocop.
Phoebe Buffay,"Well, I snapped! Okay? You weren't taking the class seriously."
Phoebe Buffay,"Well, yeah! Fun is good, but y'know I also wanted to learn. Y'know, people are always talking about what they learned in high school and I never went to high school."
Phoebe Buffay,"All right, wait! Just wait. Everybody just calm down. Okay? Let's give our friend Joey a chance to explain why he's such a big pervert!"
Phoebe Buffay,What's going on?
Phoebe Buffay,So that's why she gave you a naked picture of herself.
Phoebe Buffay,"I really thought you making a good point. I mean y'know, until you got cut off."
Phoebe Buffay,I don't know! I didn't come with her!
Phoebe Buffay,"Hey you guys, guess what?"
Phoebe Buffay,"Ohh, you and your ways. Since it's Christmastime. I'm going to be one of those people collection donations."
Phoebe Buffay,"Yeah, I already have my bell and later on...I get my bucket."
Phoebe Buffay,"Yeah, yeah, I'm going to be out there spreading joy to the people. I mean, last year, I spread a little joy but not really enough. So this year, I'm going to do the whole city."
Phoebe Buffay,"Ohh, they gave me a great spot. Right by Macys. Yeah, they hardly ever give such a good spot to a rookie, but I'm the only one who can sing ""Merry Christmas"" in 25 languages. I lied."
Phoebe Buffay,"Happy Holidays. Feliz Navidad. Allo, and Merry Christmas. Ohh thank you sir. Here's some joy."
Phoebe Buffay,Hey!
Phoebe Buffay,"Well, it's going okay."
Phoebe Buffay,"Oh, thanks!"
Phoebe Buffay,Wow!
Phoebe Buffay,Is that a new Swede jacket? It looks really expensive.
Phoebe Buffay,Just get your nails done?
Phoebe Buffay,"Okay! Thanks! Happy Holidays, here's your joy."
Phoebe Buffay,Thank you! And Happy Holidays.
Phoebe Buffay,"Wait, you can't take the money out."
Phoebe Buffay,"But, can't you leave the dollar? This money is for the poor."
Phoebe Buffay,"Okay, Seasons Greetings and everything, but still..."
Phoebe Buffay,"Oh, I'm going to give him something else besides joy, just..."
Phoebe Buffay,"Thank you, Happy Holidays."
Phoebe Buffay,"Now, that's trash. Young lady, you can't... Hey! Stop that young lady, she donated trash!"
Phoebe Buffay,"Hey!! The charity's on fire! Help! Oh good! Thank you, I need that. Whoa! What is that?! It's nine o'clock in the morning!"
Phoebe Buffay,"Nobody! Nobody respects the bucket! You wouldn't believe what people put in here! Look! Okay, does this look like a garbage can to you?"
Phoebe Buffay,Does it look like an ashtray?
Phoebe Buffay,Does it look like a urinal?
Phoebe Buffay,"Well, yeah! But I'm not gonna take anymore crap. Okay? No more Mrs. Nice Bucket!"
Phoebe Buffay,"Yeah, I'm gonna go back to being Street Phoebe. Yeah! Oh but, y'know what? I can't go totally back because Street Phoebe really wouldn't be friends with you guys. Sorry."
Phoebe Buffay,"Oh whoa-whoa-whoa! Wait a minute, open up your hand; let me take a look. Quarter. Dime. Lint? Not interested in that. What's this? A Canadian coin? Get outta here!"
Phoebe Buffay,Whoa-whoa-whoa! No drinks near the bucket! Set it down over there and then you can make a contribution! And you can leave the hurt bunny look over there too! Hi Bob! I thought I told you to get outta here!
Phoebe Buffay,What?!
Phoebe Buffay,That chick can't handle my corner.
Phoebe Buffay,"Fine. All right, I'll give you one pointer. Look out for that bitch."
Phoebe Buffay,"It's so obvious, why doesn't he just ask?"
Phoebe Buffay,You too!
Phoebe Buffay,Ooh! That's a good one! Mine is to pilot a commercial jet.
Phoebe Buffay,"Maybe your resolution is to not make fun of your friends, especially the ones who may soon be flying you to Europe for free on their own plane."
Phoebe Buffay,Really?! How come?
Phoebe Buffay,Do you want me to teach you? I'm a great teacher.
Phoebe Buffay,"Well, I taught me and I love me."
Phoebe Buffay,Hey!
Phoebe Buffay,"Hornswoggle? Ooh, this must be killing you."
Phoebe Buffay,"Okay. Oh no-no-no, you don't touch the guitar! First you learn here, then you learn here."
Phoebe Buffay,"Okay, Lesson One: Chords. Now, I Don'T Know The Actual Names Of The Chords But Umm, I-I-I Made Up Names For The Way My Hand Looks While I'M Doing Them. So then, this is Bear Claw. Okay, umm, Turkey Leg and Old Lady."
Phoebe Buffay,"Hey everybody, Rachel was so good today. She didn't gossip at all."
Phoebe Buffay,"Ooh, you nailed the Old Lady!"
Phoebe Buffay,"Did you, did you touch any of the guitars while you were there? Did you?!"
Phoebe Buffay,Give me your hands. Strings. Gimme it! Pick. Do you want to learn to play guitar?
Phoebe Buffay,Then don't touch one!!
Phoebe Buffay,"Tiger! Dragon! Iceberg!! Joseph, did you even study at all last night?"
Phoebe Buffay,Then do Iceberg!
Phoebe Buffay,G-sharp? Have you been studying the real names of the chords? Have you? Oh my God!
Phoebe Buffay,"No, but you're questioning my method!"
Phoebe Buffay,Y'know none of my other student thought I was stupid.
Phoebe Buffay,"Yeah, well, y'know maybe you just need to try a little harder!"
Phoebe Buffay,"Fine! You go learn from your qualified instructor! But don't come crying to me when everyone's sick and tired of hearing you play Bad, Bad Leroy Brown!!"
Phoebe Buffay,"Oh, fine! Take his side!"
Phoebe Buffay,"No, I can't talk to you! I don't have a fancy ad in the Yellow Pages!"
Phoebe Buffay,Uh-huh!
Phoebe Buffay,No!
Phoebe Buffay,Yeah!
Phoebe Buffay,"Okay, I'm gonna go too. I'm gonna go to the airport. I figure if I hang around there long enough, someone's bound to leave one of those planes unattended."
Phoebe Buffay,Bye!
Phoebe Buffay,Hey! It's raining. I don't want to fly in the rain. So...
Phoebe Buffay,That's weird. I bet they're doing it.
Phoebe Buffay,Hey!
Phoebe Buffay,"Hey, you know what might help you deal with it? Think of it this way, you and Emily are in the past and you can't be mad about the past. So are you still mad about the Louisiana Purchase?"
Phoebe Buffay,Exactly! Because it's in the past!
Phoebe Buffay,"Okay, then what happened?"
Phoebe Buffay,Ohh. Uh-huh. Uh-huh. You'll get your turn!
Phoebe Buffay,Nothing! This is not over!
Phoebe Buffay,What?!
Phoebe Buffay,Hey!
Phoebe Buffay,What were you doing?
Phoebe Buffay,"Oh, nobody's judging you."
Phoebe Buffay,You two will have very hairy children.
Phoebe Buffay,So are you actually gonna see her again?
Phoebe Buffay,Uh-hmm.
Phoebe Buffay,Get your foot off my contestant! Judge!
Phoebe Buffay,Ohhh.
Phoebe Buffay,Hey!
Phoebe Buffay,Are you serious?!
Phoebe Buffay,"You don't need Janice for that, you've got us. We..."
Phoebe Buffay,"No!! Hey-hey that's not a Nutter-Butter, that's just an old Wonton!"
Phoebe Buffay,"Ohh, tough call."
Phoebe Buffay,"Hey! Umm, well, only okay because I just got back from, from the hospital."
Phoebe Buffay,"Oh yeah, no-no-no. I'm fine. I'm okay, but umm, my Grandma sorta died."
Phoebe Buffay,"It's okay, I mean she had a really incredible life. And it's not like I'm never gonna see her again, y'know she's gonna visit."
Phoebe Buffay,"Yeah, her first day on a new spiritual plane and she's gonna come to the coffeehouse!"
Phoebe Buffay,"It's okay. Actually y'know what, it's kinda cool. 'Cause it's like y'know, one life ends and another begins."
Phoebe Buffay,"Well umm, okay we were in the market and she bent down to get some yogurt and she just never came back up again."
Phoebe Buffay,"It was really sweet. The last thing she said to me was; ""Okay dear, you go get the eggs and I'm gonna get the yogurt and we'll meet at the checkout counter."" And y'know what? We will meet at the checkout counter."
Phoebe Buffay,It's Phoebe.
Phoebe Buffay,"Umm, well I sorta have some bad news, can I come in?"
Phoebe Buffay,"Umm, well, umm Grandma died."
Phoebe Buffay,"No, she just died today! Okay, umm, we're having a memorial service tomorrow."
Phoebe Buffay,No you didn't!
Phoebe Buffay,"Well, lots of people! Look, are you coming to memorial service or not?"
Phoebe Buffay,"Fine. Okay, enjoy your concert."
Phoebe Buffay,"Well hello, Mrs. Penella! Thank you so much for coming! Well, okay look, here's your umm, 3-D glasses and Reverend Pong will tell you when to put them on."
Phoebe Buffay,"Hey, y'know what? My Grandma had the exact same bag!"
Phoebe Buffay,Thanks!
Phoebe Buffay,"Yeah, welcome."
Phoebe Buffay,Umm here's your 3-D glasses.
Phoebe Buffay,So how did you know Francis?
Phoebe Buffay,Really?! What's your name?
Phoebe Buffay,You're Frank Buffay?
Phoebe Buffay,You just said...
Phoebe Buffay,But...
Phoebe Buffay,Oh my God!
Phoebe Buffay,That was my dad!
Phoebe Buffay,Uh-huh.
Phoebe Buffay,"He said, ""Nice to meet you Glenda."" Well, obviously I couldn't give him my real name?"
Phoebe Buffay,"Come on, you saw the way he ran out of here! What do you think? He's gonna stick around and talk to the daughter he abandoned!"
Phoebe Buffay,"Well, I said, I told him y'know, that I was the executor person of Francis' will and that I needed to talk to him so I'm gonna meet him at the coffee house later."
Phoebe Buffay,"All right, well, I just can't think about that right now. I just wanna say good-bye to my Grandma."
Phoebe Buffay,"All right, I'd better go too. I have to go talk to my dad."
Phoebe Buffay,"Umm, no, not at first 'cause I-I don't want to freak him out"
Phoebe Buffay,"Y'know it's funny, you'd think I'd be angry. I mean, you'd think I'd wanna rip his tiny little head off. Fortunately, I'm past it."
Phoebe Buffay,All right.
Phoebe Buffay,"Oh! Get off!! Ow!! Oh, stop it!! Why?! Why are you doing that to me?!"
Phoebe Buffay,"As a masseuse and a human, I'm begging you, never do that to anyone!"
Phoebe Buffay,He-he does not like it! He hates it! He's in pain!
Phoebe Buffay,"Umm, thank you for meeting with me."
