speaker,transcript
Ross Geller,"Oh no! Hey-hey, I'm the guy! I'll get it."
Ross Geller,No.
Ross Geller,A little bit.
Ross Geller,Okay.
Ross Geller,"Ohh, okay."
Ross Geller,What are you doing here?!
Ross Geller,"Yeah, I recognize the ankles!"
Ross Geller,You and your ice.
Ross Geller,Did you really hear a bear?
Ross Geller,"Elizabeth! Okay. Okay. I'm gonna go out this window. I'll meet you at the front door. Just tell them you're going home, okay?"
Ross Geller,And that is why we cannot see each other anymore.
Ross Geller,"Okay, please-please Paul, just let me explain..."
Ross Geller,"All right, fine! Fine! Have me fired! But uh, I want you to know that you and I are not all that different. I mean, I too am a neat guy."
Ross Geller,And I too am just a love machine.
Ross Geller,"Oh perfect, we were just gonna see if you wanted to go."
Ross Geller,How rude.
Ross Geller,Hi!
Ross Geller,Great to see you!
Ross Geller,How you doing?
Ross Geller,Okay! You take care!
Ross Geller,"Hey Pheebs, what-what was the deal with you and Chandler blowing us off before?"
Ross Geller,"Phoebe, why'd you do it?"
Ross Geller,What?! Why?!
Ross Geller,I can't think of anything.
Ross Geller,"Wait a minute, is it because Joey and I didn't invite him to that Knicks game a couple of weeks ago?"
Ross Geller,I guess it could.
Ross Geller,"Well, if he's angry, he really shouldn't just cover it up. I-I wish he would just tell me the truth."
Ross Geller,"Hey, remember how Chandler and Phoebe blew us off yesterday?"
Ross Geller,Remember? You-you were eating pizza.
Ross Geller,"Okay. Well, apparently Chandler's angry at us for not getting him a ticket to that Knicks game a couple of weeks ago."
Ross Geller,"Yeah! Anyway, I-I still think we should try to patch things up, y'know? Like uh, maybe we could get him to get tickets to another Knicks game and invite him."
Ross Geller,Oh.
Ross Geller,All the time?
Ross Geller,"Hey! So uh, was he excited about the tickets?"
Ross Geller,What?!
Ross Geller,I can't believe it. Can I tell you something? I'm a little mad at him now.
Ross Geller,"Y'know what? He didn't want to talk to us about being angry, well maybe we don't talk to him at all!"
Ross Geller,That's right!
Ross Geller,Eh? We'll show him!
Ross Geller,"Wait a minute, is this, is this for real?"
Ross Geller,So you two are really serious?!
Ross Geller,You-you're gonna get married?! I mean... We're gonna be brothers-in-law!
Ross Geller,Hey-hey Pheebs!
Ross Geller,Chandler's gonna ask Monica to marry him!
Ross Geller,You told her before you told us?
Ross Geller,God that is the most beautiful engagement ring ever!
Ross Geller,"Yeah, you didn't get one."
Ross Geller,Hey!
Ross Geller,Hey!
Ross Geller,"Oh no, I have plans with Elizabeth."
Ross Geller,"I'm sorry, it's just one of my last nights together before she leaves for camp-to be a counselor!"
Ross Geller,I don't know.
Ross Geller,"Wait a minute, does-does everyone feel this way?"
Ross Geller,"Uh-uh-Wow! Uh, I thought you guys were just like making jokes, I had no idea. What you know what? You guys are wrong. Uh yes, there is a chronological age difference but I never notice it. You know why? Because she is very mature. Besides, it doesn't really matter to me what you guys think. I mean, I'm the one dating Elizabeth, not you!"
Ross Geller,"Yeah, yeah you have the ring?"
Ross Geller,Yeah-yeah you guys. Get out of here!
Ross Geller,What's-what's going on?
Ross Geller,"Oh, you have to call the police! That's what I did to the kids in my building!"
Ross Geller,"Oh! Listen umm, I, I just stopped by to see if you wanted to see this play tonight. Umm, it's supposed to be excellent. The director is the same..."
Ross Geller,"No! Okay! Okay! Okay, look, can I, can I just-just talk to you for a second?"
Ross Geller,"Uh, so this play umm, what do you think? It's-it's gotten great reviews! Y'know the uh..."
Ross Geller,Everybody put their balloons down!!! Now this is a nice suit!!
Ross Geller,"Oh my God, you guys!!"
Ross Geller,Who?
Ross Geller,What? A-ohh! Ohh. Oh that's right that's right. That's Richard's favorite place too.
Ross Geller,"Yeah, I was but uh, she was a little busy with a water balloon fight."
Ross Geller,"Y'know, maybe she is too young for me. Y'know, when I was over there and she was running around with her friends, I felt like I was a baby-sitter. I finally started to see what you guys were talking about. I don't know what to do."
Ross Geller,"Okay umm, bad stuff. Well, I'm-I'm 12 years older than she is."
Ross Geller,Hmm.
Ross Geller,"Okay, good stuff. Umm, well she's-she's sweet and pretty and..."
Ross Geller,"No! No! I...didn't do that. It's just... Okay, honestly no. I don't, I don't see a big future with her."
Ross Geller,"I've got to talk to her. Ugh, I hate this part."
Ross Geller,Wow! I have never had such a healthy break-up! She was such a grown-up about it! She didn't seem too immature for me! Did I just make a huge mistake?
Ross Geller,"Elizabeth, thank God! I was just thinking about..."
Ross Geller,What?!
Ross Geller,"Okay, break-up's still on!"
Ross Geller,What happened you guys?
Ross Geller,Rach!
Ross Geller,"Hey, come on in."
Ross Geller,"Oh, thanks. Yeah, I really thought we'd be able to make it work, but uh, I guess it just wasn't meant to be."
Ross Geller,I guess so.
Ross Geller,Right. Ohh! You-you want me to be your backup.
Ross Geller,"Ohh, yeah I already have one."
Ross Geller,Phoebe.
Ross Geller,"Ohh, I don't think so."
Ross Geller,"That's impossible! I mean we have had a deal for years! We-we-we shook on it, although believe me she wanted to do a lot more than that."
Ross Geller,Hey!
Ross Geller,"Phoebe, how could you do this to me?!"
Ross Geller,I was not!
Ross Geller,No! Pick me! I don't want to end up an old maid!
Ross Geller,"Ooh, I wanna switch to Rachel too!"
Ross Geller,All right.
Ross Geller,"Hey, what's going on?"
Ross Geller,"I found a note on my door, ""Come to Monica's quick, bring champagne and a Three Musketeers bar."""
Ross Geller,What's up?
Ross Geller,Oh my God. Congratulations.
Ross Geller,Where is she?
Ross Geller,"Oh, I thought it was just a kid yelling, ""I'm gay! I'm gay!"" Can I bring her in?"
Ross Geller,Hey!
Ross Geller,Wow! Happy Monica's night!
Ross Geller,Thanks.
Ross Geller,Well sure. But I get married all the time so...
Ross Geller,You okay?
Ross Geller,"You mean, we-you and me?"
Ross Geller,"Oh good, you scared me for a minute."
Ross Geller,"I mean-no, it's just 'cause, it's just 'cause you and I were like a nightmare. No, but there was some good times."
Ross Geller,Surely you can think of something good.
Ross Geller,What?
Ross Geller,Yeah? I was good at the stuff huh?
Ross Geller,My hands?
Ross Geller,Yeah?
Ross Geller,"Way to go guys. Y'know, you-you were really good at the stuff too."
Ross Geller,A what?
Ross Geller,"One night, just-just sex. No strings attached?"
Ross Geller,No.
Ross Geller,"Okay, this is getting a little crazy. I mean, I'm-I'm sure it would be amazing but I...gotta say I really-really don't think it would be a good idea. Y'know? I really, really...don't."
Ross Geller,"Okay, Monica. Mon, uh what-what you just saw..."
Ross Geller,It is! It is!
Ross Geller,Okay! Ho-ho! We did not steal your thunder because we are not getting back together!
Ross Geller,Yeah!
Ross Geller,It was just a kiss.
Ross Geller,Look let's not make a big deal out of this! It was a one time thing. It doesn't even matter!
Ross Geller,Oh no!
Ross Geller,And; people thinking it's huge has led Monica to believe that we are stealing her thunder. Which we are not!
Ross Geller,Guess who?
Ross Geller,"Hey, I just realized we kinda let some stuff up in the air..."
Ross Geller,Still thinking about it huh?
Ross Geller,"Oh, who cares?"
Ross Geller,And so do I.
Ross Geller,Okay. Sure.
Ross Geller,No!
Ross Geller,"Hey, here's a thought."
Ross Geller,Got me.
Ross Geller,"Uh, Rachel, I've been thinking. I don't think us getting together tonight is such a good idea. I'm calling it off."
Ross Geller,"Look uh, if we're gonna do this..."
Ross Geller,"Oh, I see, so everybody wins."
Ross Geller,Oww!
Ross Geller,"Well, I'm going to take off. Congratulations man."
Ross Geller,"And uh, Rachel."
Ross Geller,"What can I say, you missed your chance. From now on the only person who's going to enjoy these bad boys is me."
Ross Geller,Hi!
Ross Geller,"Oh, I'll have some!"
Ross Geller,"Take from me, as the groom all you have to do is show up and try to say the right name."
Ross Geller,"Oh my God, the wedding book?! I haven't seen that since the forth grade!"
Ross Geller,And that should conclusively prove that I had the idea for Jurassic Park first! Now let's take a look at...
Ross Geller,"Phoebe, oh my God! Wh-wh-what are you doing here?"
Ross Geller,"Oh my God! Of course, of course. Umm, would you please excuse me for a moment? Umm, do you know each other's hometowns? Why don't you... Wh-what's going on?"
Ross Geller,"Umm, okay, yeah, sure. But wh-what's wrong with Monica and Chandler?"
Ross Geller,"Phoebe, you said it was urgent!"
Ross Geller,Do you realize I have a classroom full of students?
Ross Geller,"Uh, Phoebe..."
Ross Geller,"Phoebe, what are you doing?"
Ross Geller,Phoebe!
Ross Geller,"Phoebe, you can't massage people in my apartment!"
Ross Geller,And they knew about it?
Ross Geller,"Look, this is my home and I want to be able to come and go whenever I want!"
Ross Geller,"The big deal is I don't want naked, greasy strangers in my apartment when I want to kick back with a puzzle-beer! Cold beer."
Ross Geller,Hello.
Ross Geller,"Uh no-no, she-she's out for the night."
Ross Geller,"Can I, can I help you with something?"
Ross Geller,Yes I am.
Ross Geller,"Okay! Now, I'm going to touch you. Ohh, that's soft."
Ross Geller,"Hey, what are you guys, what are you guys talking about?"
Ross Geller,"Damn, this coffee's cold! Hey Rach, do you mind if I heat this up on your loins?"
Ross Geller,So I guess you bought that book after we broke up huh?
Ross Geller,"Oh yeah, yeah? Well uh, when we were going out, I read tons of porno magazines! 'Sup?"
Ross Geller,Excuse me ladies. I'm sorry?
Ross Geller,I gave him an extremely professional massage!
Ross Geller,"Okay, so it wasn't uh, a traditional massage. But I did give him accu-pressure with a pair of chopsticks. And, and I gently exfoliated him with, with a mop."
Ross Geller,"Hey, y'know what? This is your fault! You're the one that didn't move his-his appointment."
Ross Geller,"He said he liked that!! Oh you're right, you're right. I'm sorry."
Ross Geller,His daughter was hot.
Ross Geller,About what?
Ross Geller,"Well, you-you've always had glasses."
Ross Geller,Are you sure?
Ross Geller,"Hey Chandler, what are you doing tonight?"
Ross Geller,"No, why?"
Ross Geller,My dad wanted to know if you wanted to play racquetball with us.
Ross Geller,"Yeah and he didn't really ask for you, he asked for Chancy, I assumed he meant you."
Ross Geller,"No, I-I thought it would be more fun this way."
Ross Geller,Or you can sit with him on the front porch and make sure no one steals the trash cans. He does that every week too.
Ross Geller,Yeah.
Ross Geller,You're not a lefty?
Ross Geller,"Oh, we have to get you an engagement present?"
Ross Geller,No one got me an engagement present.
Ross Geller,Two! I've been engaged twice!
Ross Geller,Hey.
Ross Geller,"Well I had a great time! Umm, Chancy on the other hand..."
Ross Geller,And what did he ask you not to call him?
Ross Geller,Over here.
Ross Geller,'Cause otherwise they'd have to call it the room room.
Ross Geller,"Now, I know you wanted to bond with my dad, but did you really have to bond to that part?"
Ross Geller,"Oh, but he will. He still tells the story how Monica tried to escape from fat camp."
Ross Geller,Then how did you get caught in the barbed wire?
Ross Geller,You were trying to eat it!
Ross Geller,"Whoa-whoa, aren't you a little over dressed?"
Ross Geller,Hey are you getting Monica and Chandler an engagement present?
Ross Geller,Thank you!
Ross Geller,Hey.
Ross Geller,Yeeeeeep... Yep-yep-yep-yep-yep. I remember when she took out on her dad's boat she wouldn't let me help at all.
Ross Geller,You have to respect the sea!
Ross Geller,Let's give it a shot.
Ross Geller,"Ohh, these are pretty good."
Ross Geller,Which one was that?
Ross Geller,Oh yeah! Batch 17 was good. I did not like batch 16. I'm okay.
Ross Geller,"Yeah, ooh yeah, I think there is one from batch 17 left, uh... It's batch 16! 16 people! Get out of the way!"
Ross Geller,Looking up?
Ross Geller,"Aww, Pheeb, come on isn't there any relative that would have the recipe? What about, what about your sister?"
Ross Geller,"That's the day you're gonna die? See-darnit, I've got shuffleboard that day."
Ross Geller,Ohhhh...
Ross Geller,It wasn't the best.
Ross Geller,"Well, the lighting was okay."
Ross Geller,"Oh great! That means I'm stuck with, ""So, we were watching you in there and you were sittin' right here! Whoa!"""
Ross Geller,Hey!
Ross Geller,"Oh, nothin' much. Just trying to figure out what I'm gonna do for dinner."
Ross Geller,"Hey-Ooh! What's-what's that, dinner stuff? You making dinner?"
Ross Geller,What you got over there? Tacos?
Ross Geller,"Uhh, those are tacos."
Ross Geller,"Eh, either way I'll pass. I still can't eat those. What's so funny?!"
Ross Geller,You told her!
Ross Geller,"Look, okay-okay I had food poisoning! It's not like I choose to do it! It's not like-It's not like I said, ""Umm, what would make this ride more fun?!"""
Ross Geller,How could you tell her?!
Ross Geller,Oh really? Well I-I guess Monica should know about Atlantic City.
Ross Geller,"Well, Chandler and I are in a bar..."
Ross Geller,"And this girl is making eyes at Chandler, okay? So after awhile he-he goes over to her and uh, after a minute or two, I see them kissing. Now, I know what you're thinking, Chandler's not the type of guy who just goes to bars and makes out with girls, and you're right, Chandler's not the type of guy who just goes to bars and makes out with...girls."
Ross Geller,"Oh Mon, I laughed so hard..."
Ross Geller,"Whatever dude, you kissed a guy."
Ross Geller,All right! All right! Chandler entered a Vanilla Ice look-a-like contest and won!
Ross Geller,"Oh, is that funny?! Oh, you-you find that funny?! Well maybe Chandler should know some of your secrets too!"
Ross Geller,"Once Monica was sent to her room without dinner, so she ate the macaroni off a jewelry box she'd made."
Ross Geller,Monica couldn't tell time 'til she was 13!
Ross Geller,"Ohh! Ohh! In college, Chandler got drunk and slept with the lady who cleaned our dorm!"
Ross Geller,"Whatever dude, you kissed a guy."
Ross Geller,"And in my defense, the cleaning lady came on to me!"
Ross Geller,"And! We should keep all the stuff uh, we told each other secret from everybody else."
Ross Geller,"Okay, if you'll excuse me, I-I'm gonna go hang out with some people who don't know the Space Mountain story."
Ross Geller,Man!
Ross Geller,"Dude, that reverse lay-up! Oh..."
Ross Geller,Amazing!
Ross Geller,"Oh, you guys call him Cute Coffeehouse Guy, we call him Hums While He Pees."
Ross Geller,It's not a club.
Ross Geller,"Hey, divorced men are not bad men!"
Ross Geller,"Soon he'll be able to call you, that lady he knew who got fired."
Ross Geller,Maybe I should open a divorced men's club.
Ross Geller,I could put uh-uh a basketball court in the back.
Ross Geller,"I like this one. It seems to say, ""I love you and that's why I have to kill you."""
Ross Geller,Yeah?
Ross Geller,What?! No!
Ross Geller,"Look, I don't think so Pheebs. All right, I'll do it. But just because you're a friend."
Ross Geller,All right! I want my key back!
Ross Geller,It's right there!
Ross Geller,"Look, I'm sorry but you-you-you better go Pheebs."
Ross Geller,Oh yeah-No-You're welcome. We'll talk about it later.
Ross Geller,Hi Whitney.
Ross Geller,Yep. Okay.
Ross Geller,"Hi! I'm sorry, but can you give me a second while I talk to this woman, who by the way did not spend the night."
Ross Geller,Okay. I did divert her and we ended up having a great time! Okay?
Ross Geller,Yes! That's where we realized we were both super cool people!
Ross Geller,Like what?
Ross Geller,Okay.
Ross Geller,Fine! Thank you for warning me. At breakfast I'll be on full alert for room painting and sex weapons.
Ross Geller,Yeah!
Ross Geller,"Pheebs come on! I mean, consider the source! Of course her ex-husband's gonna say that stuff. Now, if you'll excuse me..."
Ross Geller,Hi.
Ross Geller,"Listen, you are hearing one side of the story, okay-and F.Y.I she must've shown Kyle over 30 paint samples before she painted that room! And his response to each one was, ""I don't give a tiny rat's ass."""
Ross Geller,"Well, I don't think we are gonna have that problem, but maybe that's just because I am not emotionally unavailable!"
Ross Geller,I think he can be.
Ross Geller,"Well, excuse her for knowing what she wants to do with her life!"
Ross Geller,I knew you were gonna throw that in my face!! That was three years ago! She apologized and she apologized! What more do you want?!!
Ross Geller,So do we!! So do we!! I'm sorry you had to see that.
Ross Geller,My God!
Ross Geller,Well maybe she wouldn't have to be selfish in bed if someone else knew where everything was!
Ross Geller,Wh-what's up?
Ross Geller,Oh just say it Kyle!
Ross Geller,"Y'know, he hums when he pees!"
Ross Geller,"It makes him miss the bowl, but whatever."
Ross Geller,"That's all right, we-we don't need you. In fact, hey I'm over it already."
Ross Geller,"I'm sorry. Ugh, Pheebs, you were, you were right about her. Y'know, she did try to use sex as a weapon! Yeah, I hurt my back a little."
Ross Geller,"Yeah, were better off without them."
Ross Geller,Divorced men's club.
Ross Geller,"Joey, we just saw it!"
Ross Geller,And it'll be cool to see it again! Yeah!
Ross Geller,"Dude, you didn't say Die Hard. Is everything okay?"
Ross Geller,"Well, John McLane had plans!"
Ross Geller,What happened?!!
Ross Geller,We fell asleep! That is all.
Ross Geller,I think that would be best.
Ross Geller,Okay. But not about this!
Ross Geller,No touch! No touch!
Ross Geller,"Wow, this cologne really is every bit as good as Georgio."
Ross Geller,"Just uh, brought back your videos."
Ross Geller,No! No we don't!
Ross Geller,I... I don't know what you are talking about.
Ross Geller,I've had better.
Ross Geller,All right! All right! It was the best nap ever!
Ross Geller,I've said it! Okay?! But it's over Joey!
Ross Geller,We can't do it again.
Ross Geller,Because it's weird!
Ross Geller,"Sure, what do you got?"
Ross Geller,"No, 10 is the highest."
Ross Geller,"Because It's The Highest. Situation No.1 You're with Monica, the wedding is about to start when Monica gets cold feet. Go!"
Ross Geller,"Yes, very nice Rachel."
Ross Geller,"When Monica was a little girl, I remember that--Ooh!! Ow! Very good!"
Ross Geller,It is time for you to give your maid of honor speech.
Ross Geller,Go!
Ross Geller,"Yeah, it really was!"
Ross Geller,"Okay Phoebe, I guess you're next although I really don't see the point."
Ross Geller,"I'm sorry Rach, it was, it was really close."
Ross Geller,"Actually, it wasn't that close."
Ross Geller,Yeah?
Ross Geller,Why-why would I care about that?
Ross Geller,It really was.
Ross Geller,Excuse me.
Ross Geller,"Okay, okay take a guess."
Ross Geller,"Okay, okay, I was typing names into the library computer earlier, y'know-y'know for fun, and I typed mine in and guess what came up? My doctoral dissertation! It's here! Yeah, it's right-it's right down here! In the biggest library in the university!"
Ross Geller,"Oh umm, there's also a book here by a woman named Wendy Bagina. What is that?"
Ross Geller,People are doing it in front of my book!
Ross Geller,"My doctoral dissertation is in the library at school, I went to see it, and there were students makin' babies right in the middle of the Paleontology section!"
Ross Geller,"Let me ask you something, at your school was there a like uh a place on campus where students went to uh, fool around."
Ross Geller,"Great! Because people kept showing up, I think it's like uh-a thing!"
Ross Geller,Oh for cryin' out loud!
Ross Geller,"Excuse me. Hi, I'm a professor here. Do you know the Paleontology section, fifth floor, stack 437?"
Ross Geller,No! No!! No! Can I speak to someone in charge please?!
Ross Geller,"Hi, I was wondering if it is possible to increase security in the Paleontology section? See I-I wrote a book up there and instead of reading it people are-are-are well, rolling around in front of it."
Ross Geller,"Well, fine. Fine! If-if I'm the only person with any appreciation of the sanctity of the written word, I'll go up there and defend it myself! And don't you follow me!"
Ross Geller,Yes? Yes?! How can I help you?
Ross Geller,"Oh-oh, you're-you're fellow scholars. What exactly were you looking for, hmm? Perhaps, perhaps Dr. Chester Stock's musings on the Smiledon Californicus?"
Ross Geller,"Ah... Ah...Get out of here! Uh, meeting someone? Or-or are you just here to brush up on Marion's views on evolution?"
Ross Geller,I find Marion's views far to progressionist.
Ross Geller,"I'm a professor here uh, Ross...Geller."
Ross Geller,Yes! You're the person who checked out my book?!
Ross Geller,"Well I uh, I skipped forth grade."
Ross Geller,I am very...very sorry.
Ross Geller,"Don't sweat it, I've got this section covered. Yeah, in fact I've got this little baby to shine in people's eye--Okay, see you later."
Ross Geller,Hey everybody! Happy Thanksgiving!
Ross Geller,"What, are we keeping Thanksgiving a secret this year?"
Ross Geller,What? That's like insanely easy!
Ross Geller,What? You forgot fourteen states?
Ross Geller,"Wow, how many have you got?"
Ross Geller,Done! With time a-to-spare.
Ross Geller,"You know, I hate to lecture you guys, but it's kinda disgraceful, that a group of well-educated adults and Joey can't name all the states. Did you ever see a map, or one of those round, colorful things called ""a globe?"" Hmm?"
Ross Geller,What? That's impossible.
Ross Geller,"No, just give me another minute."
Ross Geller,"This-this is crazy! I can do this! All right, uhh, I bet I can get all 50 before dinner."
Ross Geller,You're on!
Ross Geller,Pshhshhh!
Ross Geller,"Phoebe, why is your bag moving?"
Ross Geller,Ohio!! Thank you!
Ross Geller,What dog? There-there's no dog here.
Ross Geller,Are you out of your mind?
Ross Geller,"Right, they are scary. Ahh, she just ate a treat out of my hand!!!"
Ross Geller,It's too cold.
Ross Geller,It hurts my teeth.
Ross Geller,How can I not get this? I'm a college professor; I got 1450 on my S.A.T.s.
Ross Geller,"Damn, I forgot you were here."
Ross Geller,Hey! What's she doing back here?
Ross Geller,"Hey look, Phoebe. I, uh, I laid out the states geographically..."
Ross Geller,"Yeah, but, but look what I'm..."
Ross Geller,"Um, in Phoebe's room. You can't go in there."
Ross Geller,Monica's crying. She's very upset about this whole Clunkers thing.
Ross Geller,"No. No, no. She doesn't want to see you right now."
Ross Geller,Because you sent away the dog!
Ross Geller,"Oh, is it? Is it? Look, when Monica and I were kids, we had a dog named Rover. And, uh, one day, my dad decides, he doesn't like dogs. So Monica and her friend...Phyllis...take away the dog. And that was the last time we ever saw him. Don't you see? This is just like that. Only with a few details changed."
Ross Geller,"From you? Yes, please!"
Ross Geller,"I hate America! When I finish this game, I swear I am moving."
Ross Geller,"Okay, maybe this is so hard, because there aren't 50 states. Let me tell you something, I have 49 states, and there are no more! I-I think, I should be able to eat something."
Ross Geller,"Tag? Y-You're going? Uh we didn't, uh we didn't get the chance to talk. Uh, so, where did you say you're from again?"
Ross Geller,"Ah, what good are you."
Ross Geller,Delaware! Delaware!
Ross Geller,I want my turkey now!
Ross Geller,I know.
Ross Geller,You sure?
Ross Geller,"No-no, one daddy, two mommies. All right, it's all yours."
Ross Geller,Yes! Yes! Yes!!
Ross Geller,Yeah.
Ross Geller,What?!
Ross Geller,Ohh.
Ross Geller,That is so unfair!
Ross Geller,"Mine stole my newspaper! It's like a crime wave!! Pheebs, you uh, you got a second."
Ross Geller,"Yeah, ever since you uh, told me that story about that bike I-I couldn't stop thinking about it. I mean, everyone should have a-a first bike, so..."
Ross Geller,You like it?
Ross Geller,Yeah?
Ross Geller,Ahh.
Ross Geller,"Ah! Well uh-uh, t-take it downstairs, y'know give it a test ride."
Ross Geller,You're welcome.
Ross Geller,Phoebe really likes the bike huh?
Ross Geller,"Wait a minute, she was walking the bike? Both times?"
Ross Geller,Pheebs you uh...you do know how to ride a bike don't you?
Ross Geller,"Okay, now just remember everything I taught you and you'll be fine. Okay? Here we go. Ready...Set..."
Ross Geller,"Phoebe, you can't get out of this! Okay? You have to learn how to ride a bike!"
Ross Geller,Well...In-in case of emergency.
Ross Geller,"Well let there-what if a man comes along and puts a gun to your head and says, ""You ride this bike or I'll sh...I'll shoot you."""
Ross Geller,"Okay, Phoebe just-just get-get on the bike and-Hey! I'll hold you up and-and push you. Okay?"
Ross Geller,No!
Ross Geller,I swear!
Ross Geller,"Come on. All right, here we go. All right?"
Ross Geller,All right. Feel good?
Ross Geller,"All right, try pedaling."
Ross Geller,"That's it, your doing great."
Ross Geller,Doing great! Yes-yes-yes! Take control! Yes!
Ross Geller,Yes!! Yes!!!
Ross Geller,I-I just thought you were doing so well. I...
Ross Geller,It's a legitimate learning technique. Wow!
Ross Geller,"Hey, there's uh, some people outside, askin' about candy."
Ross Geller,Need some help?
Ross Geller,"By the way, the week before your wedding you may not see a lot of me."
Ross Geller,"Look, I-I'm really sorry I let go of the bike."
Ross Geller,"I know. I know. But, can we please try it again? Huh? I mean, you were so close Phoebe!"
Ross Geller,Phoebe.
Ross Geller,"All right, y'know what? If you are not going to learn how to ride this bike then I'm sorry, I'm just gonna have to take it back."
Ross Geller,"Because! Because, it-it-it's... It'd be like you having this guitar and-and never playing it. Okay, this guitar wants to be played! And-and this bike wants to be ridden and-and if you don't ride it you-you're-you're killing its spirit! The bike is dying."
Ross Geller,Great! Great! You're making the bike very happy.
Ross Geller,"Oh hey, don't thank me, thank yourself. You're the one who faced her fears and ultimately overcame them."
Ross Geller,Hey!
Ross Geller,"Sure! Hey, I just found out, I get Ben for the holidays this year."
Ross Geller,"Nope. I mean, I know Susan does every year, but I think I wanna take this year to teach him all about Hanukkah."
Ross Geller,Hmm.
Ross Geller,"Wooooooo, hehehe. Hey, ahh, you don't feel like you're gonna throw up, do ya?"
Ross Geller,"Well, I do, so let's... So, Ben, you uh, you know what holiday is coming up, don't ya?"
Ross Geller,"Yep, and you know what other holiday is coming up?"
Ross Geller,"Yes, but also Hanukkah! See, you're part Jewish, and-and Hanukkah is a Jewish holiday."
Ross Geller,"Right, um, but, on Hanukkah, Hanukkah is a celebration of a miracle. See, years and years ago there were these people called the Maccabees."
Ross Geller,"Okay, that's right, yes, but on Hanukkah, uh, we sing, uh Dreidel, dreidel, dreidel, I made you out of clay."
Ross Geller,"Okay, it's not a contest."
Ross Geller,"Well, how about this year, instead of Santa, we have fun celebrating Hanukkah?"
Ross Geller,"No! Oh, no-no-no. Hey, you weren't bad, you've been very good, Ben."
Ross Geller,"No, hey-hey, come on, Ben, Santa is not mad at you, okay? Hey, you're-you're his favorite little guy!"
Ross Geller,Yes! Santa's coming!
Ross Geller,Hey!
Ross Geller,"No, these are my pants."
Ross Geller,"Well, uh, do you have a Santa-outfit left?"
Ross Geller,"Okay look, do-do, you have anything Christmassy? I promised my son, and I really don't want to disappoint him, um, come on, I...uh, you gotta have something."
Ross Geller,I'm the holiday armadillo! I'm a friend of Santa's and he sent me here to wish you a Merry Christmas!
Ross Geller,Santa was unavailable so close to Christmas.
Ross Geller,"That's right, Ben. I'm Santa's representative for all the southern states. And Mexico! But, Santa sent me here to give you these presents, Ben. Maybe the Lady will help me with these presents."
Ross Geller,"You're welcome, Ben. Merry Christmas, ooh, and Happy Hanukkah!"
Ross Geller,"You are? Me, too!"
Ross Geller,"You wanna wander in the hall? Ooh, hey Ben, what if the Holiday Armadillo told you all about the festival of lights?"
Ross Geller,Yeah!
Ross Geller,Years and years ago there were these people called the Maccabees...
Ross Geller,"What are you doing here, Santa?"
Ross Geller,"I'm the Holiday Armadillo, your part-Jewish friend. You sent me here to give Ben some presents. Remember?"
Ross Geller,What are you doing?
Ross Geller,"Thank you, but, but you gotta leave."
Ross Geller,"Because, I'm finally getting him excited about Hanukkah, and, and you're-you're wrecking it."
Ross Geller,"I'm sorry, Chandler but this, this is really important to me."
Ross Geller,"Okay Ben, Santa has to go. Say good-bye!"
Ross Geller,"Fine, I-I give up. Santa, Santa can stay."
Ross Geller,"All right, it's time for the story of Hanukkah. Years and years ago, there were these people called the Maccabees."
Ross Geller,"...and the miracle was that that little bit of oil that should've just lasted just one day, burned for..."
Ross Geller,"That's right, and that's why we celebrate Hanukkah today. The end."
Ross Geller,Yeah?
Ross Geller,"The Armadillo was actually not so thrilled about that part! Okay Ben, it's time to light the Hanukkah candles!"
Ross Geller,"Come on, come on, we're-we're-we're lighting the candles!"
Ross Geller,"Wow, did not know that! May I say how lovely you look today?"
Ross Geller,"Thanks. Oh! So for tomorrow, do you want to rent a car and drive down together or what?"
Ross Geller,"Cousin Frannie's wedding, its tomorrow night."
Ross Geller,No.
Ross Geller,"Well l-look okay, it's probably just a mistake. Let me call Aunt Sheryl okay? Maybe you are invited and the invitation just got lost in the mail."
Ross Geller,"Y'know, she tried to undress me too."
Ross Geller,"Hey, y'know what nickname never caught on? The Ross-A-Tron!"
Ross Geller,"Phoebe he's right, that is the rule."
Ross Geller,"Hey Joe, while you're over there how about another beer for the Ross-A-Tron?"
Ross Geller,Hey.
Ross Geller,"So I finally heard back from Aunt Sheryl and apparently it wasn't a mistake. Ahh, there's-there's limited seating in the hall."
Ross Geller,"Well yeah, but she doesn't know that. I mean, the last time she saw you-you would've turned one of those little wedding chairs into kindling."
Ross Geller,"Oh what's the big deal?! I wasn't even invited to the ceremony, just the reception. And-and y'know what? If it makes you feel any better, Joan and I will just make an appearance and then, and then we'll-we'll leave early as a sign of protest."
Ross Geller,"Yeah, Joan Tedeski my date. She's an assistant professor in the Linguistics department. Tall, very beautiful, and despite what some people say, not broad backed!"
Ross Geller,Not broad backed!
Ross Geller,What? I can't cancel on Joan!
Ross Geller,"Bec-Did you not hear me?! She's an assistant professor in the Linguistics department, okay? They're wild! Why do you want to come anyway?"
Ross Geller,"Okay, all right, I'll take you. I'll go call Joan."
Ross Geller,"Oh here, I think this is us. Yeah."
Ross Geller,"Stop saying, ""Blood"" to strangers."
Ross Geller,"Oh, hey Aunt Millie."
Ross Geller,"Yes, yes it is. It's uh... Every time on the lips! Why?! Why on lips?!"
