speaker,transcript
Rachel Green,"Ooo! Oh, I forgot they made sheets!"
Rachel Green,"Ross, get over it! It's not like she hates you."
Rachel Green,"Ross, she's not weird, she just wants her stuff to be one of a kind."
Rachel Green,Hey!
Rachel Green,"Ooh, Phoebe's here! Okay, let's turn out all the lights and we'll just watch the movie!"
Rachel Green,He got it a flea market!
Rachel Green,That's funny.
Rachel Green,Ohh!!
Rachel Green,Noooooo!!
Rachel Green,"Oh my God, Phoebe, Pottery Barn has ripped off the design of our antique!"
Rachel Green,Oh yes.
Rachel Green,"...see I can't decide whether it would go better next to the new wicker dining chair, the Sahara desk, or the Parker console table."
Rachel Green,"I know, I know. I went a little crazy."
Rachel Green,Hey.
Rachel Green,"Oh it does, it does! It is a room separating apparatus from Colonial times."
Rachel Green,"Well there's yore. And uh, y'know, yesteryear."
Rachel Green,Oh honey he doesn't need my help.
Rachel Green,"Y'know what? I don't, I don't think Phoebe really wants to come."
Rachel Green,"Oh, she does want to."
Rachel Green,"Pheebs, I don't know what to say. I guess the flea market was just better last time."
Rachel Green,Yeah.
Rachel Green,"Yeah, y'know what? Don't look at it. Seriously, don't look at it."
Rachel Green,"Ugh, those bastards! Let's go."
Rachel Green,"No! No! No! No it's not! No it's not! Come on! Phoebe, ours is totally different! I mean we don't have the... We don't have the...that lamp! And-and that screen is y'know, on the other side."
Rachel Green,"Okay! Okay-okay look-no I did, I just wanted this stuff and I know how you feel about Pottery Barn. Just... Come on don't be mad."
Rachel Green,"Well then honey, buy the lamp! Hey, we have that 60 bucks from Ross."
Rachel Green,What?! No! I'm not gonna move out!
Rachel Green,Oh. Yes! I would so move out!
Rachel Green,That's right!
Rachel Green,"I'm sorry, I was just reading the joke below it. Man, that one is funny."
Rachel Green,We are looking at a Playboy.
Rachel Green,"Oh, yeah, sure. I mean, like in the case of this young woman, she has lost her clothes, so she rides naked on the horse, she's crying out, 'Where are they, where are they?'"
Rachel Green,"You see, now, I would date this girl. She's cute, she's outdoorsy, you know, and she knows how to build a fire. I mean, that's got to come in handy"
Rachel Green,I don't know.
Rachel Green,"Monica, what are you doing?"
Rachel Green,"Well, people are different."
Rachel Green,"What? Wait a minute. What are you saying, that I'm a pushover? I'm not a pushover."
Rachel Green,"Oh my ... you think I'm a pushover. Well wait, watch this, you know what? You're not invited to lunch. What do you think of that? I think that's pretty strong, that's what I think. Come on, Monica, let's go to lunch."
Rachel Green,I cannot believe her.
Rachel Green,"Oh, oh, I love that Japanese place."
Rachel Green,"All right, wherever you wanna go is cool."
Rachel Green,No.
Rachel Green,"Joey, honey, I don't think you're supposed to go back there."
Rachel Green,"Come on, Joey, I did it and it was fine."
Rachel Green,"Well, you know what? This is great. Finally, I have someone I can pass on my wisdom too. Let me tell you about a couple of things I learned while working at the coffeehouse. First of all, the customer is always right. A smile goes a long way. And if anyone is ever rude to you? Sneeze muffin."
Rachel Green,Phoebe. We would like to talk to you for a second.
Rachel Green,"Yes, we are very sorry to tell you this, but you, Phoebe, are flaky."
Rachel Green,"So, what, you're just, you're just okay with being flaky?"
Rachel Green,"Yeah, and I am okay with being a pushover."
Rachel Green,I am not a pushover!
Rachel Green,"Wow, you know what? That is the best fake speech I think I've ever heard."
Rachel Green,How-how did you lose your job here?
Rachel Green,"He left work in the middle of the day to do a personal errand and left you in charge when you've been working here two days? That's not, that's not right."
Rachel Green,"Joey, you can't let him get away with that. Ya know what, I'm not going to let him get away with that. I'm going to say something to him-No, I really shouldn't say anything-No, I should say something to him. Gunther, I want you to give Joey his job back. That is really not fair that you have to fire him..."
Rachel Green,What?
Rachel Green,"That's right, he can have his job back. I'm glad we got that all straightened out. There you go, Joey, you got your job back."
Rachel Green,"Yeah, pretty nice, huh? Now who's a pushover?"
Rachel Green,"Oh, I'm sorry."
Rachel Green,"Oh, yeah. Definitely you, Pheebs."
Rachel Green,"Hey. Oh, I have a question. If-if-if one of you had to pick one of the other two guys to go out with, who would you pick?"
Rachel Green,"Wait a minute, you're only giving free stuff away to the pretty girls?"
Rachel Green,"Honey, no one thinks you're a pansy, but we do think you need a tissue."
Rachel Green,"Oh my God, Jill!"
Rachel Green,This is Chandler.
Rachel Green,And you know Monica and Ross!
Rachel Green,"And that's Phoebe , and that's Joey."
Rachel Green,"Don't!! Honey, what are you doing here?!"
Rachel Green,Wow! What did he say?
Rachel Green,Oh! Did you hear that?! My dad's proud of me! My dad's proud of me.
Rachel Green,"Oh yeah, sorry. Wait honey, so what did you do that made dad cut you off?"
Rachel Green,"Jill, honey, I think this is the best thing that could've ever happened to you. I mean you needed to get out on your own anyway! And you know when I did it, I-I-I at first I was scared, and look at me now! I'm the only daughter dad is proud of! Okay, well this is, this is what you're gonna do. You're gonna get a job, you're gonna get an apartment, and then I'll help you and you can stay with us. Right Pheebs, she can stay with us?"
Rachel Green,Hey! What's goin' on?
Rachel Green,Jill! Did you shop?!
Rachel Green,"You went shopping?! What, and then you just came in here and paraded it right under Jill's nose when you know she's trying to quit. Wow, you guys are terrible!"
Rachel Green,What'd you get?
Rachel Green,Oh.
Rachel Green,Apartment pants?
Rachel Green,"No, of course, of course I've heard of them! Ross, what did you get?"
Rachel Green,A pajmena?
Rachel Green,Really?
Rachel Green,Jill?
Rachel Green,"Oh, come on! You think that's gonna work on me?! I invented that!"
Rachel Green,"All right, it's okay. One little setback is okay, just don't let it happen again, all right? Now since daddy paid for all this stuff, I should take it all away. But I'm just gonna take the-the pajmena. And the uh, and the uh pants. Y'know what, I'm just gonna take it all away, 'cause that way you'll just really learn the lesson. Okay? All righty, I'm gonna run a couple of errands and I will see you at dinner."
Rachel Green,Hey!
Rachel Green,What's up?!
Rachel Green,"Well, it'd better not be about the apartment pants, because I just pitched the idea to my boss at Ralph Lauren and she loved it."
Rachel Green,What?!
Rachel Green,With Ross and Jill?
Rachel Green,With Ross and my sister?
Rachel Green,With my sister Jill and my ex-boyfriend Ross?
Rachel Green,Oh there is no way.
Rachel Green,"Oh my God! I can not believe that! I mean I don't really like it when Ross goes out with anyone, but my sister isn't that like incest or something?! Oh my God, and they're gonna have sex! Oh! Oh no what if he marries her too?! Oh this is just terrible, this is just terrible. And I can't stop it! I can't-I don't own Ross! Y'know? And Jill, she should be able to do whatever it is that she wants to do! And oh my God, I can't believe Ross is marrying my little sister, this terrible. Oh my God, this is just the worst thing that could have ever happened to me."
Rachel Green,"Oh hi! Y'know, I just wanted to see if there were any leads on the old job front."
Rachel Green,"That is great. Hey, y'know who doesn't have to job hunt? Ross. He works at the university."
Rachel Green,"Oh so you know that, you guys talked about that, so you get along, so you think you're gonna go out?"
Rachel Green,"I just, Phoebe, said y'know thought she saw something between you guys."
Rachel Green,Yeah.
Rachel Green,"Oh not-not so much. Umm, what-what do you, what do you mean is there something wrong with Ross?"
Rachel Green,Are-are you saying he's a geek?
Rachel Green,"No! No I, no Ross is not a geek!"
Rachel Green,What handsome is not your type? Smart? Kind? Good kisser? What those things aren't on your list? Ross is a great guy! You would be lucky to be with him!
Rachel Green,"Oh no-no-no, no-no-no, that's not what I meant."
Rachel Green,"Yeah but, he's not your type."
Rachel Green,"Yeah but, you don't, you don't, you don't want to try to much too fast. Y'know? I mean, you do remember what happened to the little girl that tried to much too fast don't you?"
Rachel Green,She-she died Jill.
Rachel Green,Hi!
Rachel Green,Well yeah...
Rachel Green,Really?!
Rachel Green,Oh so-so not really never.
Rachel Green,Hi! Wh-what are you doing here?
Rachel Green,"Well, I-I don't like it."
Rachel Green,It's kinda slutty.
Rachel Green,"Yeah well, I'm-I'm a slut."
Rachel Green,Rachel.
Rachel Green,"Yeah I know, and I bet you thought it would be weird. But it's not!"
Rachel Green,Why aren't you home yet?!
Rachel Green,"Oh yes, it's me! Sorry!"
Rachel Green,"Uh, I'm just, I'm just looking out your window. At-at the view. What are you guys doing?"
Rachel Green,"Oh, he brought her back to his apartment."
Rachel Green,"Ugh, she is a slut!"
Rachel Green,"Oh my God, look-look he's taking off her clothes!"
Rachel Green,"Oh, this is just terrible."
Rachel Green,Oh.
Rachel Green,Ross is on a date with my sister and they shut the drapes two and a-half-hours ago.
Rachel Green,Yeah. And y'know who should've shut their drapes? Is that perverted old couple two doors over.
Rachel Green,Oh don't even ask!
Rachel Green,"Oh Ross, hi! Hey, how are ya? There you are!"
Rachel Green,I'll take a coffee. So how was your big date last night?
Rachel Green,"Yeah fun? Great! So uh, so did you guys hit it off?"
Rachel Green,"So uh, so did anything happen? Because rumor has it you guys shut the drapes!"
Rachel Green,"Oh, slides. So really nothing happened."
Rachel Green,"Right. Was it the, ""Please don't show me another picture of a trilobite vibe?"""
Rachel Green,She asked-asked you out again?
Rachel Green,"Okay-okay-okay-okay-okay-okay-okay! I got it! I got it! I got it! I can't! I can't! I can't! I cannot go with you and my sister thing. Okay? I just can't. It's just too weird, all right? I imagine the two of you together and I freak out. It freaks me out. I can't do it! I can't do it."
Rachel Green,Thank you. I...yeah.
Rachel Green,"No-no-no! No-no-no! Please Ross, I can't! I can't do it! It's just gonna freak me out!!!"
Rachel Green,Ross thanks.
Rachel Green,"Oh no! No! No-no-no-no! No, I mean come on that's-that's crazy-I mean that's crazy. So what's-what's going on with you? What is going on with you?"
Rachel Green,"Yeah do it now, call right now."
Rachel Green,Hey!
Rachel Green,Ohhh well. Y'know what honey? The best thing to do to get over a guy is to start dating someone else. Oh! There is this great guy you will love at work named Bob! He's a real up-and-comer in Human Resources.
Rachel Green,"It's not random, it's Bob."
Rachel Green,"No honey, okay, okay, you wanna know why Ross canceled the date? Because I asked him to."
Rachel Green,Hm-mmm.
Rachel Green,Because you are my sister and Ross and I have this huge history...
Rachel Green,No.
Rachel Green,Y'know Bob in Human Resources...
Rachel Green,"Look, this is not that big of a deal! You just don't date Ross! There's a million other guys out there, you just..."
Rachel Green,I'm not telling you what to do! I am telling you what not to do!
Rachel Green,Jill this is not about me being jealous of you! This is about you being a brat! Wanting what you can't have!
Rachel Green,"All right, all right, well you just blew your chances at dating Bob!"
Rachel Green,In Human Resources!!!!!!
Rachel Green,...I am jealous of her?! I mean who does she think she is?! Princess Caroline?!
Rachel Green,Do I have my own castle?
Rachel Green,No.
Rachel Green,Oh my God!
Rachel Green,"Wow! I mean, I just-I can't, I can't believe this. Y'know, I mean you think you know someone even, even Phoebe who's always been somewhat of a question mark."
Rachel Green,Absolutely not.
Rachel Green,Probably just the first half.
Rachel Green,"Well it's hard to tell... Oh God, if she would just stop moving."
Rachel Green,"Oh, it's a tattoo! That's weird, Phoebe doesn't... Wait that's Ursula! That's not Phoebe that is Ursula!"
Rachel Green,Hey! Have you guys seen Jill? I can't find her anywhere.
Rachel Green,"Well, is Ross home? Maybe I'll just call him to see if he's actually seen her."
Rachel Green,What is my sister doing there?! And why are the drapes shut?!
Rachel Green,Ross! I think she is trying to make something happen with you to get back at me!
Rachel Green,"Ross, I am telling you that she is using you to get back at me!"
Rachel Green,Oh! I knew it! What happened?
Rachel Green,What?! You kissed!
Rachel Green,"Well, it doesn't sound like it! I mean, it's pretty easy not to kiss someone, you just don't kiss them! See look at us, right now, not kissing!"
Rachel Green,Yeah that's right you weren't thinking! Y'know what? Let me give you something to think about!
Rachel Green,"Oh, well thank you for taking your tongue out of my sister's mouth long enough to tell me that."
Rachel Green,What?!
Rachel Green,"Wow. I, I don't even know what to say. Thank you."
Rachel Green,"Yeah, I got that."
Rachel Green,Bye-bye-e!
Rachel Green,"Hey, you guys! Guess what? Barry and Mindy are getting a divorce!"
Rachel Green,Barry was the guy that I was almost married and Mindy was my best friend.
Rachel Green,"Yeah, but that just means that he was falling asleep on top of her instead of me."
Rachel Green,"Well, apparently she caught him cheating on her with someone else. Isn't that sad? God, could you imagine if I actually married him?! I mean how different would my life be?"
Rachel Green,Merrill Lynch?
Rachel Green,Well why didn't you take the job?
Rachel Green,Rob Tillman!
Rachel Green,"Oh, I'm sorry. Ross Tillman."
Rachel Green,"Ohh, of course Monica's brother!"
Rachel Green,Wow! How are you?!
Rachel Green,Ohh! Me too!
Rachel Green,"Oh, it's the best! So, umm how's Monica?"
Rachel Green,"Ohh, I would love too."
Rachel Green,Ohh! Okay!
Rachel Green,"Oh wait, don't you have to pay for your, Busty Ladies?"
Rachel Green,Oh yeah? Okay.
Rachel Green,But! Don't you have to give him his money back?
Rachel Green,"Ohh, so do you! Did you lose weight?"
Rachel Green,Oh yeah.
Rachel Green,"Oh yeah. Right. So now, are-do you, do you still do music?"
Rachel Green,"Oh my God! Joey Tribbiani from Days of Our Lives, just walked in here!"
Rachel Green,You are friends with Dr. Drake Remoray?
Rachel Green,He's coming over! He's coming over!
Rachel Green,Hi!
Rachel Green,"Hi! I love you on that show! I watch you everyday! I mean, when you took out your own kidney to save your ex-wife even though she tired to kill you..."
Rachel Green,Ah!
Rachel Green,Wow! This is so amazing! What else? What else?
Rachel Green,Hey!
Rachel Green,"Wow! Umm, y'know, I-I would really love to, but I-I shouldn't."
Rachel Green,Isn't that a line from the show?!
Rachel Green,That's a line from the show too!
Rachel Green,"Yeah sure, iced tea would be great."
Rachel Green,"Yes, you did."
Rachel Green,"Oh Mon, listen I have to ask! Okay, Joey Tribbiani invited me back to his apartment, now does he do this with a lot of girls?"
Rachel Green,"Ohh! And I'm one of them!! Wow! Oh, I just cannot believe this! I mean, Joey Tribbiani!"
Rachel Green,Yeah. Oh I just wish we could not be married for a little bit! Y'know I just wish we could be like on a break!
Rachel Green,"Oh, it's so easy for you I mean, you're not married, you get to have sex with who ever you want!"
Rachel Green,"Monica. You've, you've done it right?"
Rachel Green,Oh my God! You're a 30 year old virgin!
Rachel Green,"Oh my God!! Do it!! Honey, you've waited long enough!!"
Rachel Green,"Yes!! I mean sex does not have to be a big deal! There shouldn't be all this rules and restrictions! Y'know, people should be able to sleep with who ever they want, whenever..."
Rachel Green,Oh what do you know? Virgin!
Rachel Green,Oh! Thank God!
Rachel Green,"Okay! Here we go! Okay! Hi, Joey! It's Rachel! Umm, I am free tomorrow night. Yeah, sure, sure I can bring some sandwiches."
Rachel Green,"Ohh, I mean it's just so realistic!"
Rachel Green,Pat the dog. Oh! Oh! I get it!!
Rachel Green,"Oh, I probably shouldn't-so I will! Oh! Wow! It's like it's raining!"
Rachel Green,"Umm, can I use your bathroom?"
Rachel Green,"Okay. God y'know, if someone told me a week ago that I would be peeing in Joey Tribbiani's apartment..."
Rachel Green,"Yeah, it sure is!"
Rachel Green,"Joey, you're such an amazing actor! How do you know where Dr. Drake Remoray leaves off and Joey Tribbiani begins?"
Rachel Green,Wow! Tell me something Joey--Whoa! I just fell right off the couch there.
Rachel Green,Okay.
Rachel Green,Yeah?
Rachel Green,"Wow! I can't, I can't feel my hands."
Rachel Green,Oh right.
Rachel Green,Oh God. Oh I can't believe Joey Tribbiani heard me throw up!
Rachel Green,"Noo! Oh God we did-we didn't, we didn't uhh..."
Rachel Green,God I'm just a horrible person.
Rachel Green,"Because I'm married. That's right, I am a married woman! And I came to a TV star's apartment to have an affair! Uck!"
Rachel Green,"Yeah and I'm a horrible, horrible person."
Rachel Green,"The ring from the cave, yeah."
Rachel Green,"Oh my God, they let you keep that stuff?!"
Rachel Green,No! No-no-no...
Rachel Green,But I thought that ring stood for Caprice's undying love for her brother.
Rachel Green,Yeah!
Rachel Green,Ohh! My God! Barry!!
Rachel Green,Oh that's right! I'm sorry! I-I am early! Finish! Please!!
Rachel Green,Hi Ross!
Rachel Green,Is Joey Tribbiani here?
Rachel Green,"Well, if you see him, will you please tell him that I'm looking for him and that this I am not gonna throw up!"
Rachel Green,"Me? I'm great! I'm fine! I'm sooo good!! But, you know who's not great?! Men! You're a man right Ross?!"
Rachel Green,Sit down!
Rachel Green,"Let me uh, let me ask you something, do wedding vows mean squat to you people?! And why is it that the second we tell you we're going out of town, bamn there you are in bed with the neighbor's dog walker?!"
Rachel Green,No seriously! Seriously! What has happened to the sanctity of marriage?
Rachel Green,Aw what are you?! A detective?
Rachel Green,Oh.
Rachel Green,Who are these men?
Rachel Green,"Well, you might want to tell him it sounds like his wife is gay."
Rachel Green,Good day for married people huh?
Rachel Green,I'm sorry your wife is gay. I guess women aren't that great either.
Rachel Green,"Yeah, kicking a guy in the crotch all morning really takes it out of ya!"
Rachel Green,Yeah!
Rachel Green,What? You wanna see me self-defend myself?! Go over there and pretend you're a sexual predator! Go on! I dare ya!!
Rachel Green,Isn't that a kind of sushi?
Rachel Green,Ohh! I would kill for a salmon skin roll right now!
Rachel Green,"Ooh! Y'know what? If we made reservations, we could have unagi in about a half-hour."
Rachel Green,"Well, Valentine's Day was like two weeks ago, so I wouldn't get her a calendar!"
Rachel Green,"Aw, I love that."
Rachel Green,"Okay-okay-okay! So, making things. That sounds like so much fun."
Rachel Green,"Hey, wait a minute! That is my sock!"
Rachel Green,What the hell was that?!
Rachel Green,"All right, so we weren't prepared!"
Rachel Green,"Ahhhhh, salmon skin roll."
Rachel Green,Yep!
Rachel Green,"Oh, of course!"
Rachel Green,"Definitely! Phoebe, you will not find a single game show host, who's ass I cannot kick."
Rachel Green,Say it!
Rachel Green,Say it!
Rachel Green,I don't like sitting up here! I'm just gonna over...
Rachel Green,Oh my God! Why is he jumping on those women!
Rachel Green,"I... Well, I don't think they need any help."
Rachel Green,Who wrote it?
Rachel Green,"Okay, wait a minute, wait a minute, why are we so sure that this is a girl?"
Rachel Green,Hey Mon? I'm gonna check my messages.
Rachel Green,"Hello? Uh, Rachel. Great, someone is in our apartment. Call the cops!"
Rachel Green,"Oh my God! Oh my God! Thank you! That was the fire department, there was a fire at our place!"
Rachel Green,"Well, he didn't say, but it was a fire. I'm guessing not very good. Come on, we gotta go!"
Rachel Green,My God!
Rachel Green,Everything's ruined. My bed. My clothes. Look at my favorite blue sweater.
Rachel Green,Fine! I'm sorry for your loss!
Rachel Green,"Wow! Oh-okay, look pal, I am not in the mood to be hit on right now! But if you give me your number I will call you some other time."
Rachel Green,"Okay Phoebe calm down, there's no need to place blame. Okay? I warned her about those candles."
Rachel Green,Oh my God! It sure didn't look this way when I lived here.
Rachel Green,"Hey! Hey-hey, now this was no one's fault Pheebs. Okay? It was an accident."
Rachel Green,Okay!
Rachel Green,I have.
Rachel Green,I did.
Rachel Green,"I did, Monica was so sweet she left a little mint on my pillow."
Rachel Green,What?
Rachel Green,"Well, don't look at me! My hair's straight! Straight! Straight! Straight!"
Rachel Green,Oh.
Rachel Green,"Oh, Joey! Sorry!"
Rachel Green,Oh but look! That's gonna leave a stain!
Rachel Green,Really?
Rachel Green,I've never lived like this before.
Rachel Green,I love it at Joey's!
Rachel Green,Thanks!
Rachel Green,Hi!
Rachel Green,Uh-huh.
Rachel Green,"No, no-no-no. Phoebe, this was my fault and besides y'know what? I'm fine here."
Rachel Green,"No! No! Phoebe, come on! I don't want to switch! Please come on! I can throw wet paper towels here!"
Rachel Green,I know. I'm sorry.
Rachel Green,"Hi Joey, how ya doin'?"
Rachel Green,"Huh, yeah I guess we are roommates now."
Rachel Green,I'm not paying for half of that! I'm only staying here until my apartment gets fixed.
Rachel Green,That refrigerators don't live as long as people.
Rachel Green,You're jokin' right?
Rachel Green,Thank God you're pretty.
Rachel Green,Hey!
Rachel Green,Do you guys know any cute guys?
Rachel Green,"Anyway, there's this big charity ball this weekend and Ralph Lauren bought a table, so I kinda have to go..."
Rachel Green,"I don't know, something either trees or disease-Ralph mumbles a lot."
Rachel Green,Yeah! It's weird. But the thing is need to find a date.
Rachel Green,"Well, someone that has his own tux, or has the ability to rent a tux."
Rachel Green,Oo! When's her birthday?!
Rachel Green,"Well, y'know it's just been so long since I've been to Chuckie Cheese."
Rachel Green,"Hey! You guys umm, I want you to meet Sebastian."
Rachel Green,"We just uh, we just met at the newsstand. We both grabbed for the last Field & Stream. What? I read that."
Rachel Green,Oh yes! Thank you!
Rachel Green,What?
Rachel Green,You found me a guy?
Rachel Green,"Well, y'know what though you guys? I really appreciate that but I think I'm just gonna take Sebastian to the charity."
Rachel Green,"Oh, thank you."
Rachel Green,What are you guys doing?
Rachel Green,"Oh, but y'know, no, you didn't give me your phone number."
Rachel Green,I cannot believe you guys! He was really nice and he left because of you!
Rachel Green,All right.
Rachel Green,"Yes, I'll meet 'em."
Rachel Green,Hi!
Rachel Green,Oh...
Rachel Green,I don't know. I know I don't work late tomorrow night.
Rachel Green,What?
Rachel Green,Well-well a little blind sided but y'know good.
Rachel Green,I-Ohh!
Rachel Green,Yeah?
Rachel Green,"Oh, hi."
Rachel Green,Yeah?
Rachel Green,"Oh-okay, but Pheebs?"
Rachel Green,I'm just sort of in the middle of something.
Rachel Green,"Okay, y'know what? Maybe I should go!"
Rachel Green,"Yeah, I'm good."
Rachel Green,No-no! Don't dance for me! Please? Don't! What is the matter with you guys?
Rachel Green,I... Am I the only one that this is embarrassing for?
Rachel Green,"I'll tell ya who should be embarrassed! It's you guys! Come on! This is ridiculous! Thank you very much, but I do not need you to get me a date!"
Rachel Green,"I am still talking!! And then you chase away the one guy that I actually liked! I mean, no offense to you guys. Really! I mean congratulations on all the cash, and-and y'know--Wow! You do have very soft hair! But I would much rather go to the ball all by myself than go through anymore of this! Good-bye! Now do you use some sort of special conditioner on that hair?!"
Rachel Green,Thank you!
Rachel Green,"Oh that's all right! Y'know, I ended up having a really good time. Y'know, the charity was a big success and they raised a lot of money and awareness."
Rachel Green,I wanna say a disease.
Rachel Green,Huh. All right.
Rachel Green,Oh-oh Professor Geller.
Rachel Green,So Mac and C.H.E.E.S.E.
Rachel Green,"Huh-Wait so Joey if you get this, you're gonna be like the star of your own TV show! I mean you'll be like the Big Cheese! Or the Big Mac-Hey! You love those!"
Rachel Green,"Joey, what are you talking about? You're a terrific actor."
Rachel Green,"Ugh, how can you even ask that question?!"
Rachel Green,"I'm sorry, what?"
Rachel Green,"Monica, I'm quitting! I just helped an 81 year old woman put on a thong and she didn't even buy it! I'm telling you I'm quitting! That's it! I'm talking to my boss right now! Yes I am! Yes I am! Yes I am! Yes I am! Yes I am! Yes I am! Okay bye, call me when you get this message."
Rachel Green,Of course he will! But Chandler the most important thing is you forgive yourself!
Rachel Green,Already? That's pretty bad what you did.
Rachel Green,"I'm sure he will forgive you. Look, we have all been there! Y'know, you fight, you make up, it's just the way it works."
Rachel Green,"Yeah! You and that girl from that copy place, which yesterday you took full responsibility for!!"
Rachel Green,What?!!
Rachel Green,You fell asleep?!
Rachel Green,Y'know I can't believe I even thought about getting back together again! We are so over!!
Rachel Green,"And hey! Just so you know, it's not that common! It doesn't happen to every guy! And it is a big deal!!"
Rachel Green,That is the most ridiculous...
Rachel Green,I did not sell you out.
Rachel Green,Would you let me talk.
Rachel Green,"OK, well, you wouldn't let me finish and I was jus- Ow. That hurt"
Rachel Green,Fine!
Rachel Green,"Okay, Chandler!"
Rachel Green,"And your horoscope says, ""On the fifth a special someone is going to give you a gift."""
Rachel Green,"Op, but the twelfth brings a lover's spat."
Rachel Green,"Oh, wait and on the nineteenth a secret crush announces itself."
Rachel Green,Oh my God! It's Joey Tribbiani of Mac and C.H.E.E.S.E.!!!!!!!
Rachel Green,Be-because the last one was such a big seller?
Rachel Green,Hey!
Rachel Green,We do?
Rachel Green,Okay.
Rachel Green,"Hi, I'm sorry I'm late but I am ready, ready to talk you up! When does Liz's father get here?"
Rachel Green,Oh! Ross is sooo great!
Rachel Green,Oh hi!
Rachel Green,Oh! Well let's look for them. Oh-oh-hey! Are these them?
Rachel Green,All right!
Rachel Green,Oh good.
Rachel Green,"Oh, wait! Sorry, Mr. Paul? Mr. Paul?"
Rachel Green,"Paul. Umm, I just wanted you to know that Ross really is a great guy."
Rachel Green,You just don't look old enough to have a twenty-year-old daughter.
Rachel Green,Oh. We?
Rachel Green,"Oh no! Yes! Of course, I know that! I just-I meant y'know are you still a 'We' or are you just 'You?'"
Rachel Green,Ohh. So you raised her all on your own?
Rachel Green,Ohh. Ooh!
Rachel Green,I was just getting him to like you.
Rachel Green,"Ross, Joey is not here."
Rachel Green,"Ross, it's okay. You can come out."
Rachel Green,Bye!
Rachel Green,"Well, y'know he lost his keys so he was looking for them..."
Rachel Green,"No! Downstairs! And we got to talking y'know, for like two hours, and I really liked him so I invited him up here for a cup of coffee."
Rachel Green,"Ross, what's the big deal? So I kissed the guy!"
Rachel Green,Wh-You dated my sister!
Rachel Green,What? Why?!
Rachel Green,"Ross look, look this is good for you. Okay? Let's face it, so far the guy's not lovin' ya! But I can turn that around! I got the inside track! We can all go out to dinner, y'know? And I can talk you up! Ross, the guy is a very, very successful lawyer!"
Rachel Green,Oh it's important!
Rachel Green,"So it seemed that my prom date had stood me up, so Ross selflessly, offered to take me."
Rachel Green,Wow! I definitely did not see that one backfiring! I'm gonna go to the bathroom.
Rachel Green,"Oh we were, but that was just a , I mean that was just a big drunken mistake."
Rachel Green,"Oh! Whoops! I'm sorry, you were talking about Emily!"
Rachel Green,"I mean if you think about it, I mean Ross did learn something from each marriage."
Rachel Green,"Now wait a minute that's not fair. He was married to me a hell of a lot longer than he was married to Emily, he just didn't tell me. Maybe I have to pee again."
Rachel Green,"Wait-wait-wait, I just thought of another story about how nice Ross is!"
Rachel Green,Oh! I've got a lot of those too!
Rachel Green,What's the matter?
Rachel Green,So what-what is the exhibit.
Rachel Green,Hi!
Rachel Green,I mean Ross all that does is remind us that you are interested in fossils.
Rachel Green,Umm.
Rachel Green,Yeah.
Rachel Green,"Ooh, the gift shop!"
Rachel Green,"Oh, wait yes, but I can't eat too much. Paul is taking me out to dinner tonight, he said he has a big surprise planned."
Rachel Green,What?! No! Why?!
Rachel Green,I didn't know you could get married here.
Rachel Green,Oh sorry didn't mean to interrupt. It's just such a beautiful space; do you do a lot of weddings here?
Rachel Green,"Monica, you should totally put your name down on the list"
Rachel Green,"Yeah hon, it can't hurt to put your name down! I mean in if two years if you're not engaged you just don't use it."
Rachel Green,I'm gonna do it too!
Rachel Green,"Really? Who would, who would you marry?"
Rachel Green,Oh Pheebs.
Rachel Green,"Oh my God, what a great surprise! This is such a beautiful house."
Rachel Green,It's so secluded up here.
Rachel Green,I feel like we're the only two people in the world. Oops. Sorry.
Rachel Green,"No-no! Big bear! Big bear outside! I think I-I-would you-actually, would you go check on that?"
Rachel Green,"Well, okay. Would-would you get me a Diet Coke?"
Rachel Green,Okay. What?! What are you doing here?!
Rachel Green,I came with Paul!
Rachel Green,Get up!
Rachel Green,Ahh. Thank you!
Rachel Green,"Op, ice. I need ice."
Rachel Green,Thank you.
Rachel Green,Ugh! Get out! Get out! Go! Come on! No! Not in there! He's in there!
Rachel Green,Go-go!
Rachel Green,"Ohh, thank you."
Rachel Green,"Well, she-she ob-obviously saw the tire tracks that were leading up to the closed garage."
Rachel Green,Did-did you come up here to work on that term paper or something?
Rachel Green,"Well, why do y'know go in that room and do your homework?"
Rachel Green,"That's your, that's your dad's bedroom. That's your dad's bedroom!"
Rachel Green,"Whoa, that Diet Coke just went straight to my head! Woo!"
Rachel Green,"Really? Okay. Okay, I-I'll go upstairs. If-if you get me something from the car."
Rachel Green,Surprise me.
Rachel Green,"So you're gonna be in the car, I will be upstairs, and that's where everybody's gonna be!"
Rachel Green,Oh wait-wait-wait!! No! Don't go in there! Don't go in there! I need another soda!
Rachel Green,Oh my God Ross! What in heaven's name are you doing here?
Rachel Green,"Good. Although y'know, he-he's a private guy. Y'know, I wish I could get him to open up a little bit, share some feelings."
Rachel Green,So what are you saying; I should run him under hot water and bang his head against a table?
Rachel Green,Hi!
Rachel Green,Okay.
Rachel Green,Okay.
Rachel Green,"Yeah that's great. But first, wait, talk to me, talk to me. Tell me about your day."
Rachel Green,"Okay. Hey, what are you thinking? What are you thinking right now?"
Rachel Green,"Yeah that's great Paul, but y'know I wanna know what--Wow, those are really great! I just wanna know what, what is behind this-this strong, silent exterior. Y'know they say that still waters run deep and I wanna swim in yours."
