speaker,transcript
Joey Tribbiani,"Ooh, Ross, look! Look!"
Joey Tribbiani,Right over there! Right there! Look-look-look!
Joey Tribbiani,Somebody help me out here!
Joey Tribbiani,You got to go on a ride along?!
Joey Tribbiani,I want to go on a ride along!
Joey Tribbiani,Yeah!!
Joey Tribbiani,"Okay, I got it! This place makes the best sandwich in the world!"
Joey Tribbiani,"Oh-ho, yeah!"
Joey Tribbiani,Yep!
Joey Tribbiani,Yeah okay. Even though my tax dollars paid for this car.
Joey Tribbiani,"Yeah, okay."
Joey Tribbiani,Did I say you could smell it?!
Joey Tribbiani,Half the taste is in the smell! You-you're sucking up all the tastiness!
Joey Tribbiani,"Okay, imagine the best sex you've ever had."
Joey Tribbiani,Are you thinking about Monica?
Joey Tribbiani,"Yeah, what's that like?"
Joey Tribbiani,"Come on man! Listen so uh, are you gonna squeeze the perps shoes a little bit before he lawyers up?"
Joey Tribbiani,Oh what? Like your Mr. Cop!
Joey Tribbiani,"Yeah, what's up with that Serpico?"
Joey Tribbiani,Is everything okay?
Joey Tribbiani,You okay man?
Joey Tribbiani,Hi.
Joey Tribbiani,"Yeah, I didn't know that."
Joey Tribbiani,Bye!
Joey Tribbiani,Cut it out Ross! I hate to have to save your life and kick your ass in the same day!
Joey Tribbiani,Dude! How come you took off?
Joey Tribbiani,Is something wrong?
Joey Tribbiani,Okay.
Joey Tribbiani,"That's what this is about! Oh my God, you hate Ross!"
Joey Tribbiani,Of course you do! I saved him! You're mad at me! It all adds up! You want Ross out of the picture.
Joey Tribbiani,"I don't know, but I don't like what I'm hearing!"
Joey Tribbiani,"Ohh, you're upset because you think I chose Ross over you! No! I...knew...you could take care of yourself. Y'know, I mean Ross, he need help. He's not street like us!"
Joey Tribbiani,"Well, no, not exactly! All right, look, I, I wasn't trying to save Ross. Okay? My sandwich was next to Ross. All right? I was, I was trying to save my sandwich."
Joey Tribbiani,I know it doesn't make much sense...
Joey Tribbiani,"Look Chandler, it was instinct! Okay? I just went for it!"
Joey Tribbiani,"I know it sounds crazy, but Chandler this is the greatest sandwich in the world!"
Joey Tribbiani,No! I would never do that! You-you're like my brother!
Joey Tribbiani,"Yeah! In fact, to prove how much you mean to me, here."
Joey Tribbiani,"No, eh, oh-oi, easy, it's not a hot dog!"
Joey Tribbiani,How good is that?
Joey Tribbiani,See?
Joey Tribbiani,"Oh-whoa-hey, dude, what are you doing?!"
Joey Tribbiani,Yeah. With a bite! Gee-e-e-eez!
Joey Tribbiani,"Yeah, hero sandwiches."
Joey Tribbiani,"Hey Ross, is uh, is Staten Island really an island?"
Joey Tribbiani,Ohhh. I thought it was like Long Island.
Joey Tribbiani,"Hey, what time is it?"
Joey Tribbiani,"Wow! You realize that we've been throwing this ball, without dropping it, for like an hour?"
Joey Tribbiani,Yeah. I realized it about a half-hour ago but I didn't want to say anything 'cause I didn't want to jinx it.
Joey Tribbiani,"Oh, I-I, I think that's the first time I ever missed a meal! Yeah, my pants are a little loose!"
Joey Tribbiani,Hey!
Joey Tribbiani,No.
Joey Tribbiani,Yeah!
Joey Tribbiani,What the hell is that?!!
Joey Tribbiani,"That, is not a cat! {I have to agree with Joey on this one.}"
Joey Tribbiani,It's not a cat!
Joey Tribbiani,It's not a cat!
Joey Tribbiani,"Uhh, the ball thing."
Joey Tribbiani,"Hey Ross, wouldn't it be great if we could go two straight hours without dropping it?!"
Joey Tribbiani,Okay!
Joey Tribbiani,Uh-oh.
Joey Tribbiani,I have to pee. And Rachel's in the bathroom!
Joey Tribbiani,"Man, I didn't think we were gonna make it!"
Joey Tribbiani,Maybe this should be more of a quiet game.
Joey Tribbiani,Hi!
Joey Tribbiani,I don't know.
Joey Tribbiani,"Oh, I don't know.... Yeah, can't do it."
Joey Tribbiani,"Yeah, we haven't dropped it in..."
Joey Tribbiani,"Oh, don't worry, it's not a cat."
Joey Tribbiani,That's right baby.
Joey Tribbiani,"Oh yeah, that's right!"
Joey Tribbiani,"Whoa-whoa you guys, it's not a cat!"
Joey Tribbiani,I don't know who made you the boss? All right? We invented this game!
Joey Tribbiani,Did you get your money back?
Joey Tribbiani,"Oh hey, here Pheebs."
Joey Tribbiani,Man that was great! Huh? Can you believe how long we threw that ball around?
Joey Tribbiani,"Uhhh, mine too! Yeah."
Joey Tribbiani,Me too! Me too! Me too!
Joey Tribbiani,"Yeah, I got too excited!"
Joey Tribbiani,Hey. I just got off the phone with Estelle and guess what. I GOT THE LEAD IN A MOVIE!!!!!!
Joey Tribbiani,"It's called Shutter Speed, it's really cool! Yeah, umm, I meet this girl in the subway and we fall in love in like a day, right? And then, she disappears... But I find out where she lives and when I get there this like old lady answers the door and I say, ""Where's Betsy?"" Right? And she says, ""Betsy's been dead for 10 years."""
Joey Tribbiani,"And the best part is, we're filming in the desert outside Vegas! And you know what that means buddy!"
Joey Tribbiani,"Road trip! Yeah, we can rent a car! I just have to be there by Tuesday!"
Joey Tribbiani,All right! Thanks Pheebs!
Joey Tribbiani,"Oh umm, not go."
Joey Tribbiani,"I can't decide which route to take to Vegas. Hey, you've traveled a lot right?"
Joey Tribbiani,"Okay, so-so which route should I take the northern route or the southern route?"
Joey Tribbiani,Great! Problem solved!
Joey Tribbiani,"Well, back to square one."
Joey Tribbiani,Yes!
Joey Tribbiani,Peanut butter!
Joey Tribbiani,A swimmer!
Joey Tribbiani,"Monica. Oh... huh, I always thought it would be Rachel."
Joey Tribbiani,Ascot!
Joey Tribbiani,North route!
Joey Tribbiani,"Wow! That was incredible! Beard of bees, here I come!"
Joey Tribbiani,"Hey man, what's up?"
Joey Tribbiani,"Sure, what do you want to see?"
Joey Tribbiani,"Oh, I know how we can decide. Phoebe, show him your game!"
Joey Tribbiani,"I don't know. But hey, I know we can decide. Okay, I'm gonna ask you questions and you answer real quick. Okay?"
Joey Tribbiani,What do you like better action or comedy?
Joey Tribbiani,Who would you rather sleep with Monica or Rachel?
Joey Tribbiani,"Oh, I'm sorry. I forgot you had that whole Rachel thing."
Joey Tribbiani,Hey! You ready to go?
Joey Tribbiani,"Man, I wish Ross was coming with us! Y'know? I'm gonna miss him!"
Joey Tribbiani,"Uh no, not really. It's an independent film y'know? So we don't have a real big budget. I figured I'd just stay in your room."
Joey Tribbiani,"Oh yeah! For every dollar Shutter Speed makes, one penny of it goes right in Joey's pocket."
Joey Tribbiani,"Did you not hear the plot of the movie? ""She's been dead for ten years."" I'm gonna be a millionaire!"
Joey Tribbiani,Hey!
Joey Tribbiani,You got it!
Joey Tribbiani,Bye-bye!
Joey Tribbiani,Anybody want to say good-bye to me at the car?
Joey Tribbiani,See ya!
Joey Tribbiani,"Man, I'm getting pretty tired. You're might have to take over soon."
Joey Tribbiani,"Don't worry, it's out there! I think I just need lunch."
Joey Tribbiani,You wanna eat? My treat!
Joey Tribbiani,Yeah. Okay. Ross's treat! Where do you wanna eat?
Joey Tribbiani,"Ooh, hey, I know how we can decide! All right, uh, I'm gonna ask you a bunch of questions and then you have to answer real fast. Okay? So uh, clear your mind Clear it right out! Clear it out! Clear!"
Joey Tribbiani,"Okay, uhh, would you rather be too wet or too dry?"
Joey Tribbiani,"Do you believe in ghosts, yes or no?"
Joey Tribbiani,Is this movie gonna be my big break?
Joey Tribbiani,What?!
Joey Tribbiani,"Dude you said, ""No!"""
Joey Tribbiani,You don't think this is going to be a big break for me?
Joey Tribbiani,I don't believe this!
Joey Tribbiani,What are you talking about?! I'm the lead in a movie!
Joey Tribbiani,Y'know what? I don't need this! Okay? I don't know why you're dumping all over my big break.
Joey Tribbiani,"Is that why you're on this trip, huh? Make me feel like a loser? 'Cause if it is, I'll tell ya, I-I-I'd rather be alone."
Joey Tribbiani,Not if you're gonna be like this!
Joey Tribbiani,Yeah! I don't want you on the trip!
Joey Tribbiani,Fine! Get out!
Joey Tribbiani,Get out!!
Joey Tribbiani,Not as upset as he's gonna be when he finds out what I did with his sweater vests!
Joey Tribbiani,Let's just say there's a well-dressed pack of dogs in Ohio. Hey Monica listen is-is Phoebe there? I gotta ask her something about the car.
Joey Tribbiani,"Hey Pheebs! Listen, this wooden box keeps sliding out from under the seat. What-what is it?"
Joey Tribbiani,Hey-hey! Stanley! Hey-hey! You're leading man is here! Let's get to work.
Joey Tribbiani,Wh-what?! Why?!
Joey Tribbiani,You're kidding right?
Joey Tribbiani,What?!
Joey Tribbiani,"Uh, hang out?! How long?"
Joey Tribbiani,No!
Joey Tribbiani,Yeah.
Joey Tribbiani,Thanks. Congratulations on your big break.
Joey Tribbiani,"Hey Monica, it's Joey!"
Joey Tribbiani,"Aw, come on! It'll be years before I forget you!"
Joey Tribbiani,"Uh, well yeah-yeah, I've got all of that going on. Yeah, listen uh, I want you to make sure you tell Chandler that he couldn't have been more wrong! Uh-oh! I gotta go Monica, my uh, my sushi's here!"
Joey Tribbiani,Sorry about that. Thanks for waitin'.
Joey Tribbiani,"Everybody smile! Okay, thanks a lot! Enjoy your stay at Caesar's! We hope it's toga-rrific! Kill me. Kill me now."
Joey Tribbiani,"Hey Pheebs! Listen, uh can you do me a favor? I forgot the pin number to my ATM card can, can you get it for me?"
Joey Tribbiani,"Uh, I scratched it on the ATM machine down on the corner."
Joey Tribbiani,That's it! Thanks Pheebs!
Joey Tribbiani,No! Because he didn't believe in my movie! Which is a big mistake because it is real! Real!
Joey Tribbiani,"Uhh, my stunt double. Yeah, and y'know, he's getting a little too familiar for my tastes."
Joey Tribbiani,"Uhh Pheebs, I heard that. Can you put him on?"
Joey Tribbiani,Don't come out here!
Joey Tribbiani,I got that! I forgive ya! Don't come out here!
Joey Tribbiani,"Well, I'm totally over it Chandler. Friends forever! Don't come out here!"
Joey Tribbiani,"Uh, Entertainment Tonight. Yeah, okay so, good talking to ya and don't come out here. All right."
Joey Tribbiani,Hi!
Joey Tribbiani,What-what are you guys doing here? I thought I told you not to come.
Joey Tribbiani,"Uhh, because I'm shooting a scene right now. Yeah, I uh, I play a gladiator. Uh, y'know what? Hold-hold on a second. Can we cut? Yeah, my-my friends are here, I'm gonna take a little break."
Joey Tribbiani,"They uh director. Uhh, her. All right, all right, it's not a gladiator movie. I work here."
Joey Tribbiani,"Well, the movie got shutdown because they ran out of money, so I'm working here 'til it starts up again, if it ever does."
Joey Tribbiani,"Look, I'm sorry I didn't tell ya. I'm sorry man."
Joey Tribbiani,"Yeah, what-what's going on?"
Joey Tribbiani,Dawson?!
Joey Tribbiani,"Aww, there we go."
Joey Tribbiani,"Ooh, so close."
Joey Tribbiani,Whoa! Whoa! Guys! Please! Come on! Come on! This is obviously just a big misunderstanding.
Joey Tribbiani,Hey-hey don't look at me! I just work here!
Joey Tribbiani,"Hey, y'know in Roman times this was more than just a hat."
Joey Tribbiani,"Yeah, sure! Sure! They would uh, they would scrub the floors with it! They would use it to get the mud off their shoe. And sometimes underneath the horse would get dirty so they would stick it right..."
Joey Tribbiani,"All right well, I'll take you someplace nice then. Look! A guy tipped me a hundred bucks today."
Joey Tribbiani,"Yeah-yeah, he was playing blackjack for like an hour and he won $5,000. Can you believe that? $5,000!"
Joey Tribbiani,"Wait a minute! Why don't I do what that guy did? I'll take this $100 and turn it into $5,000! And then I'll turn that into enough money to get my movie going again!"
Joey Tribbiani,Chandler! I don't need luck. I have thought this through!
Joey Tribbiani,Can I change a hundred?
Joey Tribbiani,Let's ride.
Joey Tribbiani,Hit me! Ohh man! Wait!
Joey Tribbiani,Chandler! You are not gonna believe this! I have found my identical hand twin!
Joey Tribbiani,My identical hand twin!
Joey Tribbiani,"What's it sound like? It's a guy with my identical hands! It was incredible! Chandler, the dealer's hands were exactly like me! It-it was like looking at my hands in a mirror!"
Joey Tribbiani,Don't you see what this means?! I can forget about that stupid movie. I'm gonna be a millionaire!
Joey Tribbiani,"Look, I don't have it all worked out yet, but it's gotta mean big money! Come on! Identical hands!"
Joey Tribbiani,"This is Vegas man! People will pay to see freaky stuff! Okay, how much would you pay to see this hand twice? Huh?"
Joey Tribbiani,"Hey, are you unsupporting me again?"
Joey Tribbiani,Pheebs!!
Joey Tribbiani,I found my identical hand twin!
Joey Tribbiani,Hey-hey-hey you made it!
Joey Tribbiani,All right! Hey-hey!
Joey Tribbiani,Who's your friend? He's hot!
Joey Tribbiani,"No, don't be sorry. I don't need it anymore. I found my identical hand twin!"
Joey Tribbiani,My identical hand twin! The person whose hands are exactly like mine! This thing is a gold mine!
Joey Tribbiani,"Okay. Well, if that's how you feel about it, fine! None of you get to live with me in my great big hand-shaped mansion! Except uh, you Pheebs. You can live in the thumb."
Joey Tribbiani,"Uhh, hey. Where's the other guy?"
Joey Tribbiani,"He's kinda tall, dark hair, hand looks exactly like this. See?"
Joey Tribbiani,Okay! How you doin'?
Joey Tribbiani,Right! Okay.
Joey Tribbiani,"Oh-oh-oh, yeah! That's right, you take good care of those babies!"
Joey Tribbiani,"It's me, Joey!"
Joey Tribbiani,Joey!
Joey Tribbiani,"Okay, so what are we going to do about this hand twin thing?!"
Joey Tribbiani,"Look, you and I have been given a gift. Okay? We have to do something with it. Like-like, hand modeling! Huh? Or-or magic! And you know NASA's gonna wanna talk to us!"
Joey Tribbiani,"Whoa! Whoa! Whoa! Whoa-whoa! We could have our own show! Y'know we could clap our hands together people will love it! Huh? And-and-and I wrote a song for us! This hand is your hand! This hand is my hand! Oh wait, that's your hand! No wait, it's my hand!"
Joey Tribbiani,But you haven't even heard the chorus!
Joey Tribbiani,Hey!
Joey Tribbiani,Hi!
Joey Tribbiani,"Look-look-look you guys, I need some help! Okay? Someone is going to have to convince my hand twin to cooperate!"
Joey Tribbiani,"Yeah! I'm fine! Thanks! Hey Rach, how you doin'?"
Joey Tribbiani,"Ross, don't let her drink anymore!"
Joey Tribbiani,Ahhh!
Joey Tribbiani,"No-no, I don't really have any money. Not yet, anyway..."
Joey Tribbiani,Ooh-ho-ho!
Joey Tribbiani,Hit me!
Joey Tribbiani,"Uhh, Ms. Phalange, may I ask you a question as an impartial person at-at this table?"
Joey Tribbiani,"Wouldn't you pay good money to see these identical hands showcased in some type of a uh, entertainment venue?"
Joey Tribbiani,"Me?! Oh come on, man! You can't do this! Come on! I'm your hand twin!!"
Joey Tribbiani,Come on Pheebs! Hurry! Hurry! Hurry! Hurry!
Joey Tribbiani,Hey!
Joey Tribbiani,Ross and Rachel left us a message saying they were getting married! Isn't that why you guys are here?
Joey Tribbiani,Well! What happened?! Did we miss it?
Joey Tribbiani,"Mornin' Pheebs. Well, my movie has officially been canceled."
Joey Tribbiani,"Nah, I'm too depressed to eat. I'll probably eat in like 5 minutes. So I guess I'll just fly home with you guys, what time's your flight?"
Joey Tribbiani,I don't need that anymore.
Joey Tribbiani,"I don't want to drive all the way back by myself, I get so lonely. Oh-ooh! How about you come with me?"
Joey Tribbiani,"It'll be great! We-we could talk, and play games! Huh? This could be our chance to like renew our friendship."
Joey Tribbiani,Sure?
Joey Tribbiani,Hey.
Joey Tribbiani,Where is the waitress?! I'm starving!
Joey Tribbiani,"Oh, here's where I win all my money back!"
Joey Tribbiani,Sure! What's up?
Joey Tribbiani,"Oh my God! That's huge! Wait a minute, why come I wasn't invited? And who was going to be your best man? Don't say, ""Ross."" Do not say, ""Ross."""
Joey Tribbiani,Oh! Tell her she's not marriage material.
Joey Tribbiani,"Girls say it to me all the time! And believe me, if she's anything like me, she's just gonna be relieved."
Joey Tribbiani,They let you get married when you're drunk! Most people who get married in Vegas are drunk!
Joey Tribbiani,An annulment? Ross! I don't think surgery's the answer here.
Joey Tribbiani,What?!
Joey Tribbiani,All right. All right.
Joey Tribbiani,Really? I don't...
Joey Tribbiani,I wanna rock and roll all night!
Joey Tribbiani,"Man, this is a long drive! Are my eyes open? No!"
Joey Tribbiani,Don't you think I asked him that before he got in?!
Joey Tribbiani,"Ooh, I'll play! I'll play!"
Joey Tribbiani,"Come on Pheebs! I can't take this anymore! Let-let me make it up to you. Huh? Ground control to Major Tom. Commencing countdown, engines on. Take your protein pills and put your helmet on!"
Joey Tribbiani,"Pheebs, I am so sorry! I know I promised you a fun road trip with your friend and I didn't deliver. But-but-but now I know that you think being awake is an important part of friendship! So, so, so I will strive to-to stay awake for as long as I know you."
Joey Tribbiani,"Well, thank you. So, can we play 20 Questions now? I've got a really good one! I've been thinking about it since Kansas."
Joey Tribbiani,Yes.
Joey Tribbiani,That is incredible! You are the master!
Joey Tribbiani,What are you doing?
Joey Tribbiani,I can fix it. Hold on. Look out. Look out.
Joey Tribbiani,I'm not finished.
Joey Tribbiani,Hey Monica!
Joey Tribbiani,"Hey man, you feeling any better?"
Joey Tribbiani,Oh my God! You're pregnant!
Joey Tribbiani,"Wow! Well, uh... Hey! I'm really happy for you guys! Congratulations! See you later."
Joey Tribbiani,"Yeah, I gotta go! I got an acting job. Like you'd believe that. This sucks!"
Joey Tribbiani,"Okay! Look-look-look, uh, if you're gonna be moving in with him I feel it's my responsibility to tell you the truth about him! Okay? He's a terrible roommate! Terrible! He uh, forgets to umm... Oh-oh he always, he always umm-Oh, who am I kidding! He's the best roommate ever!"
Joey Tribbiani,"God, it's gonna so weird like when I come home and you're not here. Y'know? No more Joey and Chan's. No more J and C's. ""You wanna go over to Joey and Chandler's?"" ""Can't, its not there."""
Joey Tribbiani,Yeah but we won't be able to like get up in the middle of the night and have those long talks about our feelings and the future.
Joey Tribbiani,Hi.
Joey Tribbiani,Hey! I did not cry my eyes out!! Come on! It's like the end of an era! No more J-man and Channie's!!
Joey Tribbiani,"So, Ross and Rachel got married, Monica and Chandler almost got married, do you think you and I should hook up?"
Joey Tribbiani,"Really?! Well, when?"
Joey Tribbiani,Wow.
Joey Tribbiani,Great!
Joey Tribbiani,"Oh-oh, what about Ross?"
Joey Tribbiani,Dude! What are yo-you trying to kill me?!
Joey Tribbiani,"Hey, what is with the secrecy Phoebe? Huh? And what about this Denise, is she cute?"
Joey Tribbiani,"Hey Rach, listen I was thinkin' uh, I'm gonna have an extra room over at my place..."
Joey Tribbiani,"Yeah, why don't you move in with me? It'll be great! We could stay up late, watch movies, and you know about Naked Thursday's right?"
Joey Tribbiani,"Hey! Dude, some guy just called for you."
Joey Tribbiani,"I don't know! How about, ""Thanks for taking the message."" Jeez!"
Joey Tribbiani,"Hey, what's up?"
Joey Tribbiani,"But you're still moving in together, right? Because my ad came out today."
Joey Tribbiani,"Yeah? I just figured y'know, after living with you it'd be an interesting change of pace to have a female roommate, y'know? Someone I can learn from, someone-someone who's different than me. And what's more different than me; a guy who's not 19 than say a girl who is 19? Enh? Not just a hat rack my friend!"
Joey Tribbiani,"Everything on your application looks really good-Ohh! Just one last question umm, are you and your friends gonna be over here all the time like partying and hanging out?"
Joey Tribbiani,"Whoa!! Now look, don't be just blurtin' stuff out. I want you to really think about your answers. Okay?"
Joey Tribbiani,"Oh don't listen to him, he's just some guy who really wants the apartment, but I don't think he's gonna get it."
Joey Tribbiani,That thing was a hazard! I'm very safety conscious.
Joey Tribbiani,"Umm, listen, Ross do you really think this moving in with Rachel is a good idea?"
Joey Tribbiani,"Yeah well, maybe you should go back! Okay? Rachel moves in, and before you know it you're right where you don't want to be! Back together!"
Joey Tribbiani,"That's not gonna work out! Then she's gonna come home all weepy and you'll be tellin' her, ""Oh that's okay. You'll find someone."" And then, bamn! She finds you!"
Joey Tribbiani,"I am telling you Ross, she is definitely gonna fall in love with you again! Now, is that what you want?"
Joey Tribbiani,"Here she comes. Hold on, I'm gonna make your life much easier."
Joey Tribbiani,"Or not. Uh, Rach, why don't you just move in with me?"
Joey Tribbiani,"No-no-no-no-no-no-no-no... It's okay, I mean I-look Rach, I know I scared you off with that whole Naked Thursday's thing, but we don't have to do that!"
Joey Tribbiani,"Thursday's clearly not good for ya, pick a day!"
Joey Tribbiani,Hi!
Joey Tribbiani,"Come in. Thanks for comin' back, umm, okay there have been a lot of people interested in the room, but I have narrowed it down and you are one of the finalists!"
Joey Tribbiani,"Okay now, before I make my final decision I uh, I just want to make sure our personalities match. Okay, so I made up a little test. Now, I'm gonna say a word and then you say the first thing that comes to mind."
Joey Tribbiani,Okay! Here we go. Pillow.
Joey Tribbiani,Very good! Okay. G.
Joey Tribbiani,"Excellent! Okay umm, doggy."
Joey Tribbiani,"Ooh, sorry! No-no-no, so close though, but-bye-bye!"
Joey Tribbiani,I can't believe she would say that too you.
Joey Tribbiani,"Uh Ross! Are there uh, are there naked chicks on that piece of paper?"
Joey Tribbiani,"Well, I've just never seen a guy stare so hard at a piece of paper that didn't have naked chicks on it."
Joey Tribbiani,Oh-ooh-ooh! Y'know what's a good visual aide?
Joey Tribbiani,Why not?!
Joey Tribbiani,Hey! Any good mail?
Joey Tribbiani,"Ooh, it's probably a residual check, hey can you open it for me, I'm kinda...."
Joey Tribbiani,Hmm that's weird. I don't remember being in a move called benefits lapsed.
Joey Tribbiani,Let me see that!
Joey Tribbiani,"Oh, I can't believe this! This sucks! When I had insurance I could get hit by a bus or catch on fire, y'know? And it wouldn't matter. Now I gotta be careful?!"
Joey Tribbiani,"All right well, I guess I gotta go get a job. I'm gonna go see my agent."
Joey Tribbiani,...look both ways before you cross the street.
Joey Tribbiani,"Hey Estelle, listen..."
Joey Tribbiani,What are you talkin' about? I never left you! You've always been my agent!
Joey Tribbiani,Yeah!
Joey Tribbiani,"Estelle, you gotta get me some work. I-I lost my health insurance."
Joey Tribbiani,Why?
Joey Tribbiani,Bastard!
Joey Tribbiani,Hey! So Estelle lined up a bunch of auditions for me tomorrow and I'll have my health insurance back in no time.
Joey Tribbiani,What?!
Joey Tribbiani,"Nothing! Well, I-I got this blinding pain in my stomach when I was lifting weights before, then I uh passed out and uh, haven't been able to stand up since. But um, I don't think it's anything serious."
Joey Tribbiani,"No way! 'Kay look, if I have to go to the doctor for anything it's gonna be for this thing sticking out of my stomach!"
Joey Tribbiani,Why did I have to start working out again? Damn you 15s!
Joey Tribbiani,"Dude! Hernia operations cost like, a lot probably. Besides it's getting darker and more painful, that means it's healing."
Joey Tribbiani,"Thank you, but it would take me forever to pay you that money back and I don't want that hanging over my head. Okay? Besides, as soon as my insurance kicks in I can get all the free operations I want! Yeah, I'm thinking I'll probably start with that laser eye surgery too."
Joey Tribbiani,Hey!
Joey Tribbiani,"Look, I'm telling you if I put my hand on my stomach right here it doesn't hurt that bad."
Joey Tribbiani,"Sure, now I'm scared."
Joey Tribbiani,"Yeah, but I don't wanna die!"
Joey Tribbiani,"Okay. ""Hey, Timmy, I've got a surprise for you."""
Joey Tribbiani,"Oh yeah, sure, no problem, I'll just-hold on one second. ""Hey Timmy, I've got a surprise for you!"""
Joey Tribbiani,So that's why I feed my dog Purina One! Pick up a bag today!
Joey Tribbiani,Exactly.
Joey Tribbiani,"Or, I could just point to it! Huh? Blah, blah, blah, Purina One, point to a bag today. I didn't get it, did I?"
Joey Tribbiani,"Yeah, okay."
Joey Tribbiani,Hi. I'm Joey Tribbiani; I'm here to audition for man.
Joey Tribbiani,Yes!
Joey Tribbiani,Thank you.
Joey Tribbiani,"Yeah! And hey, thanks for coming with me. And thanks again for helping me take a shower."
Joey Tribbiani,Hiya!
Joey Tribbiani,"Hi Alex! And uh, as you can see my hands are not in my pants."
Joey Tribbiani,"""Take could care of your Momma son."" ""Take could care of your Momma son."" ""Come on son! Your Momma's good people!"""
Joey Tribbiani,"Ah, just one thing umm, is it all right with you if I, if I scream right up until you say action?"
Joey Tribbiani,Okay.
Joey Tribbiani,"""Take good care of your Momma son."""
Joey Tribbiani,"Yeah! Yeah! Yeah! You just take a big, big swing. Now, don't hold back. and Phoebe picks up a wooden baseball bat and starts to swing as Chandler and Monica enter.)"
Joey Tribbiani,Hey-hey-hey!
Joey Tribbiani,"Oh! Hey, somebody left their keys. Ooohh, to a Porsche! Hey Gunther, these yours?"
Joey Tribbiani,Na-uh! Hey did anybody lose their keys?
Joey Tribbiani,There's a lost and found? My shoe!
Joey Tribbiani,"Well, I didn't realize until I got home. I wasn't gonna walk all the way back down here with one shoe! Y'know what? I'm gonna go find that guy's car and leave a note on the windshield."
Joey Tribbiani,Great! Thanks.
Joey Tribbiani,"Yeah, it's not mine."
Joey Tribbiani,"Yeah, it's mine."
Joey Tribbiani,"Me too! Yeah. And comfortable. Do uh, do you like leather seats?"
Joey Tribbiani,It's got 'em!
Joey Tribbiani,Hey guys!
Joey Tribbiani,"Hey babies! Oh, I'm having the best morning. That uh, that Porsche I've got the keys too, still there!"
Joey Tribbiani,"You should see the treatment I get when I'm with that car! People are friendly; they-they wanna talk, and not just about the car! One guy gave me advice about my equity investments."
Joey Tribbiani,"The ones that got me the Porsche! Will you keep up! But I figured, if-if people keep seeing me just standing there, they're gonna start to think that I don't own it. So I figured I'll wash it. Right? Monica, you got a bucket and some soap I can borrow?"
Joey Tribbiani,"Yeah, she tops out at 130."
Joey Tribbiani,And that's just in the city. I get her up to 160 when I take her upstate.
Joey Tribbiani,Sure!
Joey Tribbiani,"Okay, take it easy."
Joey Tribbiani,"Really? Oh uh, oh just give me five more minutes with it."
Joey Tribbiani,"Oh I-I uh, found the keys and now I'm just polishing her up."
Joey Tribbiani,"Yeah, but it's my wax."
Joey Tribbiani,"Sure. Here. I'll uh, save your parking spot."
Joey Tribbiani,Why not?
Joey Tribbiani,"Yeah, so did I."
Joey Tribbiani,So the Porsche guy took his car back.
Joey Tribbiani,"No. No, I just uh, I just loved the way it feels when everybody thinks I own a Porsche."
Joey Tribbiani,Of course! Only an idiot would wear this stuff if you didn't have the car! Right?
Joey Tribbiani,"Oh, I've been there. Yeah, I am gonna go drive my Porsche."
Joey Tribbiani,Come on! What are you doing?! I'm in character! Would you talk to her!
Joey Tribbiani,Why isn't that valet back with my Porsche?
Joey Tribbiani,Porsche.
Joey Tribbiani,Hi! How are the Gellers?
Joey Tribbiani,Hey! It's Porsche!!
Joey Tribbiani,Hey! Hey! Be careful around my Porsche!
Joey Tribbiani,Hey! How you doin'?
Joey Tribbiani,"I'd love to show ya, but I just tucked her in. She's sleeping. Hey uh, would you two girls like to go for a drink?"
Joey Tribbiani,Right! And when is that due?
Joey Tribbiani,And that's every month?
Joey Tribbiani,Ahhh.
Joey Tribbiani,Oh my God!!
Joey Tribbiani,No-no! No way! Joey Tribbiani does not take charity...anymore.
Joey Tribbiani,"No! Forget it! Okay-I mean thanks, but I'm done taking money from you. All right, I can take of myself. Now, what's next? Come on."
Joey Tribbiani,This is how much we pay for electric?!!!
Joey Tribbiani,Hey!
Joey Tribbiani,"I don't know Ross, not if you're gonna talk about how you gave up a career in basketball to become a paleontologist."
Joey Tribbiani,I've got Ben.
Joey Tribbiani,Here it is! Our last pizzas together as roommates.
Joey Tribbiani,"Oh that's okay. Hey, actually in a way it's kinda nice. Me, bringing the food of my ancestors, you, the food of yours!"
Joey Tribbiani,"What, are you crazy? You haven't beaten me once since my injury plagued '97 season. It would be easier if you just give me your money."
Joey Tribbiani,"Okay, you're on."
Joey Tribbiani,Yes! I win again! Ha-ha! That's like 500 bucks you owe me! Whoo-ho-hoo! $500 that is a loooot of electricity! Whoo-ho-ho! I gotta buy some food.
Joey Tribbiani,You serious?
Joey Tribbiani,"Okay, get ready to owe me!"
Joey Tribbiani,"Okay, here we go. Ready?"
Joey Tribbiani,"This sucks man! The last night you're here and I lose the two most important things in my life, the foosball table and $500."
Joey Tribbiani,"Nah, not my game."
Joey Tribbiani,"Well, what's it called?"
Joey Tribbiani,I don't know how to play Cups.
Joey Tribbiani,All right.
Joey Tribbiani,A two and a five.
Joey Tribbiani,Really?!
Joey Tribbiani,A four and a nine.
Joey Tribbiani,No. Why?
Joey Tribbiani,Damn! I am good at Cups!
Joey Tribbiani,"Well, what did you have?"
Joey Tribbiani,"Uh, wow, 700."
Joey Tribbiani,Yeah.
Joey Tribbiani,What?
Joey Tribbiani,Really?
Joey Tribbiani,Hey!
