speaker,transcript
Chandler Bing,It was my racquet.
Chandler Bing,If we hadn't lost the game they never would've invented us to dinner tomorrow night.
Chandler Bing,"Okay y'know what, because you said that, I'm not putting out tonight."
Chandler Bing,Just a little bit of sugar.
Chandler Bing,"Oh, you get used to it."
Chandler Bing,"So I laugh at my boss's jokes, what's the big deal?"
Chandler Bing,Oh.
Chandler Bing,What?
Chandler Bing,"Well, I-I just didn't think it was funny sir."
Chandler Bing,"Well, I just..."
Chandler Bing,Really?
Chandler Bing,"I think I do! Thank you, Monica."
Chandler Bing,Coffee in a fight!
Chandler Bing,"All right, so you're telling me that I have to tell racist jokes now?!"
Chandler Bing,But we're not ready to tell yet!
Chandler Bing,"Man, she is really gullible."
Chandler Bing,Okay.
Chandler Bing,Why would I be mad?
Chandler Bing,"I am mad! But you know what I'm gonna do? I'm gonna forgive you! Because that's what friends do! They forgive their friends when they do everything you just said, all on the list there. Well, but I want you to remember that I forgave you."
Chandler Bing,I also want you to remember that I let you live here rent free!
Chandler Bing,"And, I want you to remember that I gave you twenty seven dollars. No strings attached. Now, if you can't remember that, I think we should write it down-let's write it down!"
Chandler Bing,"Oh! Look at that, time's up! My turn!"
Chandler Bing,It's your timer.
Chandler Bing,"All right, then massage me up right nice!"
Chandler Bing,Ah! Ahh!! Ahh!!
Chandler Bing,It's so good I don't know what I've done to deserve it!
Chandler Bing,Good-bye muscles!!
Chandler Bing,"I'm telling you, she gives the worst massages ever!! Okay, it was like she was torturing me for information. And I wanted to give it up I just-I didn't know what it was!"
Chandler Bing,"Look, for the first time in my life I'm in a real relationship. Okay, I'm not gonna screw that up by y'know, telling the truth."
Chandler Bing,And the bunny got away.
Chandler Bing,And you're gonna make them all disappear.
Chandler Bing,Done.
Chandler Bing,Hey.
Chandler Bing,Hey!
Chandler Bing,Wow! You look just like your son Mrs. Tribbiani!
Chandler Bing,Pulling flowers out it makes the bag look a lot more masculine.
Chandler Bing,Oh my God!
Chandler Bing,And a date with a man!
Chandler Bing,"Yes, he is!"
Chandler Bing,"I'm sorry but, ow-owww-owww!"
Chandler Bing,"Hey, is Rachel here?"
Chandler Bing,"Listen, I just wanted to apologize about this afternoon and the whole massage thing. Y'know? I-I really like 'em."
Chandler Bing,I don't like your massages.
Chandler Bing,"Okay, but now see you're crying!"
Chandler Bing,What?
Chandler Bing,"It's okay, you don't have to be the best at everything."
Chandler Bing,"Okay, you give the worst massages in the world."
Chandler Bing,"Okay, hear me out. Okay? You give the best bad massages. If anybody was looking for the best bad massage and they were thinking to themselves, ""Who's the best of that?"" They'd have to go to you."
Chandler Bing,"Oh, it would be you! You! Monica! And you'd get all the votes!"
Chandler Bing,Absolutely!
Chandler Bing,Yeah!
Chandler Bing,"Hey man, how did the audition go?"
Chandler Bing,Oh my God!
Chandler Bing,"Oh, hey!"
Chandler Bing,"Yeah umm, they're called wallets."
Chandler Bing,And we're done with the chicken fried rice.
Chandler Bing,Or we can do the actual telephone thing.
Chandler Bing,Hello children!
Chandler Bing,Hey.
Chandler Bing,Really?
Chandler Bing,"Well, I try to y'know, squeeze things. Are you okay?"
Chandler Bing,"Phoebe, it's me. You can tell me anything."
Chandler Bing,What's going on?
Chandler Bing,"Well, my Grandfather was Swedish and my Grandmother was actually a tiny little bunny."
Chandler Bing,Y'know that is a popular opinion today I must say.
Chandler Bing,"The weirdest thing happened at the coffee house, I think, I think Phoebe was hitting on me."
Chandler Bing,I'm telling you I think Phoebe thinks I'm foxy.
Chandler Bing,Ow!
Chandler Bing,"Oh, y'know I-I can't hear that enough."
Chandler Bing,"No, I didn't misunderstand, okay? She was all over me! She touched my bicep for crying out loud!"
Chandler Bing,Well it's not flexed right now!
Chandler Bing,"Sure, I'll do it with ya."
Chandler Bing,That new mountain bike?
Chandler Bing,Your work makes me sad.
Chandler Bing,"Okay, did you see that?! With the inappropriate and the pinching!!"
Chandler Bing,"Okay, so now do you believe that she's attracted to me?"
Chandler Bing,Are you serious?
Chandler Bing,Okay but what about y'know my pinchable butt and my bulging biceps-She knows!
Chandler Bing,Joey!
Chandler Bing,Phoebe knows about us!
Chandler Bing,Oh man!
Chandler Bing,"Ahh yes, the messers become the messies!"
Chandler Bing,"Hello Phoebe, I've been thinking about you all day."
Chandler Bing,"Well you know that thing you said before, I'd be lying if I said I wasn't intrigued."
Chandler Bing,"Yeah, listen, Joey isn't gonna be here tonight so why don't you come over and I'll let you uh, feel my bicep. Or maybe more."
Chandler Bing,Really?
Chandler Bing,Yes.
Chandler Bing,"Okay, listen, how far am I gonna have to go with her?"
Chandler Bing,How do you know?!
Chandler Bing,At this?!
Chandler Bing,Phoebe.
Chandler Bing,Come on in.
Chandler Bing,Sure.
Chandler Bing,Me? No. You?
Chandler Bing,So do I.
Chandler Bing,I'm gonna put on some music.
Chandler Bing,You look good.
Chandler Bing,"Well, why don't we move this into the bedroom?"
Chandler Bing,"Oh, do you not want to?"
Chandler Bing,Well that would be nice. I'll go get the lotion.
Chandler Bing,"Listen, this is totally getting out of hand! Okay? She wants me to put lotion on her!"
Chandler Bing,"Look, she's not backing down! She went like this!"
Chandler Bing,"Okay, give me a second! Did you clean up in here?"
Chandler Bing,"Oh, you're-you're going?"
Chandler Bing,"It's very, very nice. Well, come here. I'm very were gonna be having all the sex."
Chandler Bing,Not if I kiss you first.
Chandler Bing,"Well, I guess there's nothing left for us to do but-but kiss."
Chandler Bing,Okay! Okay! Okay! You win! You win!! I can't have sex with ya!
Chandler Bing,Because I'm in love with Monica!!
Chandler Bing,"Love her! That's right, I...LOVE...HER!!! I love her!! I love you, Monica."
Chandler Bing,And hats off to Phoebe. Quite a competitor. And might I say your breasts are still showing.
Chandler Bing,"Yes, and we'd appreciate it if no one told him yet."
Chandler Bing,"Wow! Listen, we had a good run. What was it? Four? Five months? I mean, that's more than most people have in a lifetime! So, good-bye, take care, bye-bye then!"
Chandler Bing,"Oh, I'm going on the lamb."
Chandler Bing,"Well, I think, I think Ross knows about me and Monica."
Chandler Bing,"Look, we're not just messing around! I love her. Okay, I'm in love with her."
Chandler Bing,Whoa-whoa-whoa! We're having kids?!
Chandler Bing,"Yeah, big zero gravity moon steps."
Chandler Bing,"Hey listen, come on, Joey is having a problem! A little girl is beating him up."
Chandler Bing,Sounds like a fun party.
Chandler Bing,"Very, very funny, but don't say things like that in front of Monica. I don't want you putting any ideas in her head."
Chandler Bing,Wh-wh-why?!
Chandler Bing,"Yeah, so, what's that supposed to mean?!"
Chandler Bing,"I don't see it that way. Okay? Because, I see two Monicas, the one that was my friend, who lived across the hall, and wanted to have a lot of babies and then the new Monica, who I just started to date. Now, who's to say what she wants?! I'm right. I'm right. Am I right?"
Chandler Bing,"Okay. It's not different at all, is it?"
Chandler Bing,Hmm.
Chandler Bing,"Yeah, here, somewhere else, y'know where-where ever."
Chandler Bing,"Yeah, I'm cool. Casual."
Chandler Bing,"I'm just hanging out. Y'know, having fun. Y'know with the girl that I'm seeing casually."
Chandler Bing,What?!
Chandler Bing,"Well, you do want all that stuff, right?"
Chandler Bing,Yes! You want babies! You have baby fever!
Chandler Bing,"Oh please, you are obsessed with babies and-and marriage and everything that's related to babies and-and marriage! I've got an idea, why don't we turn down the heat on this pressure cooker?!"
Chandler Bing,Nah-uh! I know you! Okay? I know the thoughts that you have in the head--in your head!
Chandler Bing,"Well, I did not know that."
Chandler Bing,"It's gonna be okay, right? I mean she's not gonna leave me? This is, this is fixable."
Chandler Bing,By me?
Chandler Bing,Monica.
Chandler Bing,Just tell me what I need to do to make things right.
Chandler Bing,"Well, that's what we do. Y'know, I-I mess up and then you tell me how to fix it and then I do and then y'know you think I'm all cute again."
Chandler Bing,Where's Monica?! Where is she? I need to talk to her! It's urgent! Is she here?
Chandler Bing,"I need to talk to you, it's urgent!"
Chandler Bing,"Okay, I've been doing a lot of thinking about us, y'know a lot of uhh, us thinking. And uh, well I guess there's only one-one way to do this."
Chandler Bing,Monica...
Chandler Bing,Will you marry me?
Chandler Bing,I don't know. But I know I'm not afraid to do this.
Chandler Bing,I'm doing this because I'm sorry?
Chandler Bing,"No, the best reason to get married is pregnancy. Sorry is pretty much fourth y'know, behind being ready and actually wanting to get married. Will you be my wife?"
Chandler Bing,"Yeah, I'm kinda wishing everyone wasn't here right now."
Chandler Bing,"Yeah I know, but I was really confused and then I talked to these guys."
Chandler Bing,I didn't think I was!
Chandler Bing,"Well I would've been happy because I would've be able to spend the rest of my life with the woman that I love. Or, you would've seen a Chandler shaped hole in that door."
Chandler Bing,"Okay, how long is this going to go on."
Chandler Bing,That's not funny.
Chandler Bing,Hey!
Chandler Bing,"Oh, we wanted to finish the crossword before we went to bed. Hey, do you know a six-letter word for red?"
Chandler Bing,"Yeah, I think that's wrong, but there's a Connect the Dots in here for you later. Hey, how about maroon?"
Chandler Bing,Okay.
Chandler Bing,"Oh that's so cool! Why would a cop come in here though? They don't serve donuts. Y'know what actually, could you discover the badge again? I think I can come up with something better than that."
Chandler Bing,Hey!
Chandler Bing,"Oh, y'know what? The last time Joey went to a meadow, his mother was shot by a hunter."
Chandler Bing,"Okay, but impersonating a police officer is a serious thing. You could get arrested."
Chandler Bing,"Hi, Joe."
Chandler Bing,"Oh, come on! You've been acting strange all day!"
Chandler Bing,Whoa-whoa-whoa-whoa-whoa-what-what if Martin Luther King had said that? I kinda have a dream! I don't want to talk about it.
Chandler Bing,"You had a dream about a girl that I am seeing?! Oh, that is so cool! I can't tell you how many times I've dreamt about a girl that he was seeing. Anyway we're talking about your dream. I love you. Your dream?"
Chandler Bing,"No, it can mean anything. Like uh, all of the sudden you're jealous because I've become the apartment stud."
Chandler Bing,"Joey, look, are you attracted to Monica? Right here, right now, are you attracted to her?"
Chandler Bing,Well there you have it!
Chandler Bing,"Well y'know, Monica and I were friends before we started dating. So maybe-maybe that's it?"
Chandler Bing,"Oh yeah, it's actually in my bedroom."
Chandler Bing,Hey!
Chandler Bing,"Y'know, I would be offended, but Monica is freakishly strong, so..."
Chandler Bing,"Oh, I see. I thought you just really, really liked your new couch."
Chandler Bing,Okay.
Chandler Bing,Yeah.
Chandler Bing,Okay.
Chandler Bing,"Okay, I don't think we can turn anymore!"
Chandler Bing,Shut up! Shut up! Shut up!!
Chandler Bing,You think?!
Chandler Bing,"Okay, yeah, I think it's really stuck now."
Chandler Bing,"Oh, y'know, what did you mean when you said pivot?"
Chandler Bing,"Hey, whoa-whoa! What's she like?"
Chandler Bing,"Ooh, I do! I do! I do!"
Chandler Bing,Nice!
Chandler Bing,He has a gun!
Chandler Bing,"Hey Monica, here's your broom back."
Chandler Bing,"Oh hey, how'd the interview go?"
Chandler Bing,So what happened?
Chandler Bing,"Well you coulda tried, not kissing him."
Chandler Bing,"Come on, Rach."
Chandler Bing,I gotta check out this hot girl! There she is!
Chandler Bing,"So what do you say, maybe sometime I hold your gun?"
Chandler Bing,"Oh, what can happen? I mean, would you..."
Chandler Bing,"Uh, yeah."
Chandler Bing,Why?
Chandler Bing,"Ohh, so?"
Chandler Bing,"Monica, you have got to stop this competitive thing! Okay? It's crazy. {Finally! The voice of reason.} I mean, just impress Gary and Phoebe we have to go upstairs and have sex over and over and I'm saying no to this, why? Get your coat."
Chandler Bing,That was amazing!
Chandler Bing,That was amazing.
Chandler Bing,"No, you're the best."
Chandler Bing,"No, you're the best."
Chandler Bing,"Honey, the tortilla chips know what you mean."
Chandler Bing,"Oh yeah, it's so cool. Now I gotta go, Officer Bing has gotta, 10-100. That's pee-pee."
Chandler Bing,Monica! This is the Men's room! Isn't it?
Chandler Bing,"No. And if I did, I don't think we'd be going out. Monica, this is getting ridiculous!"
Chandler Bing,"Ugh, we have already proved that we are hot! Okay? So why-why are you getting so obsessed about this thing?!"
Chandler Bing,So?
Chandler Bing,Oh wow! Is that what this all have been about?
Chandler Bing,"Yeah that was great. That was really great! But to tell you the truth, I'm more excited about where we are right now."
Chandler Bing,"Yeah! I've never been in a relationship that's lasted this long before. Y'know to get past the beginning and still be around each other all the time, I think that's pretty incredible. And the fact that this is happening all with you, yeah I think that's pretty exciting."
Chandler Bing,Yeah?
Chandler Bing,Y'know what I just realized? You just freaked out about our relationship.
Chandler Bing,Yes you did! Admit it! You freaked out!
Chandler Bing,"Little?! You freaked out big time! Okay? And I fixed it! We have switched places! I am the relationship and king and you are the crazy, irrational screw up! And now we're back."
Chandler Bing,You guys ready fore the movies?
Chandler Bing,Okay.
Chandler Bing,Oh yes.
Chandler Bing,Yes.
Chandler Bing,Hi there!
Chandler Bing,That.
Chandler Bing,"Hey Rach, now that you're working at Ralph Lauren, can you bring me back some of those polo shirts?"
Chandler Bing,"Unwilling to steal from work, interesting."
Chandler Bing,Dude! That's my girlfriend!
Chandler Bing,Weirder than watching his two moms make out?
Chandler Bing,"Yeah, it is the best."
Chandler Bing,"Yeah, or you can do the easy thing and smoke."
Chandler Bing,"Yeah, I wanna go to babe."
Chandler Bing,Hi!
Chandler Bing,Ah sure. What's in 'em?
Chandler Bing,"Oh good, because uh we got Rachel 800 gallons of water."
Chandler Bing,Y'know I rued the day once...didn't get a whole lot else done.
Chandler Bing,"Well I mean, let me get the door first. Oh, hi! No one."
Chandler Bing,"Okay, there's something different though--Oh my God! You smoked!"
Chandler Bing,Yes you did! You look happy and sick; you smoked!
Chandler Bing,I wish I had smoked for my career...
Chandler Bing,"Okay, but you gotta push past this because it is about to get so good!"
Chandler Bing,I think you smell great!
Chandler Bing,"Great job with the cups, Pheebs!"
Chandler Bing,Awesome!
Chandler Bing,There are snow cones! Snow cones! Yuck!
Chandler Bing,Thank you! Thank you!
Chandler Bing,"Oh, hi! Excuse me, is uh Rachel Green here? I was supposed to meet her for lunch."
Chandler Bing,"Okay, great."
Chandler Bing,I'll catch you guys later.
Chandler Bing,Hey!
Chandler Bing,"Monica and I are celebrating our ten-month anniversary, we've got reservations at Ja George."
Chandler Bing,"Made a few calls, pulled some strings, and they agreed to seat us at 11:30 if we both had the chicken and didn't get desert."
Chandler Bing,Hey Caitlin! Somebody got a haircut.
Chandler Bing,"Yeah, if that was true, gym class would've been a lot more interesting."
Chandler Bing,"Oh, okay. Here you go."
Chandler Bing,"Oh, he's in the back. The duck pissed him off, said that eggs came first."
Chandler Bing,"Okay, bye!"
Chandler Bing,What?
Chandler Bing,I was not flirting.
Chandler Bing,"Okay first of all, the impression, uncanny. And second, that was not flirting, that was just casual conversation between two people. That is all."
Chandler Bing,You wanna see flirting? I'll show you flirting.
Chandler Bing,I was not flirting.
Chandler Bing,"I was not and oh God, shh!"
Chandler Bing,Is that what this is about? You like Caitlin?
Chandler Bing,"So, Joey on Law & Order, you must be very proud!"
Chandler Bing,"I'm sorry, I thought you were Joey's other grandmother. I've done it again."
Chandler Bing,"Happy Anniversary, 10 months!"
Chandler Bing,"Uhh, Joey's grandmother is right there."
Chandler Bing,The one that doesn't.
Chandler Bing,"Hey, why don't you wear those earrings I gave you?"
Chandler Bing,Okay.
Chandler Bing,"If you said, ""Big lima bean, bubbling up."" Would she understand the difference?"
Chandler Bing,Here you go. Now stop bringing us pizzas you.
Chandler Bing,You're welcome.
Chandler Bing,What?
Chandler Bing,Thank you for that! I was not flirting.
Chandler Bing,Really?!
Chandler Bing,"So umm, you-you flirt with guys all the time?"
Chandler Bing,"Okay, but there is a big difference. You are a lot hotter than I am."
Chandler Bing,"Yes, it does bother me! And I think it would bother a lot of people. Rachel, when you were going out with Ross, did it bother you when he flirted with other women?"
Chandler Bing,"Well, what is it?"
Chandler Bing,"If we keep talking this way, aren't we gonna freak her out soon?"
Chandler Bing,"Doesn't know, ""Hello."" But she knows Capricorn One."
Chandler Bing,"So uh Monica, do you, do you like the Law & Order?"
Chandler Bing,"See, I'm finding out all this stuff about you today, like you like the Law & Order and that you flirted with every guy in the Tri-State area!"
Chandler Bing,"Oh, I'm so glad we cleared that up. Look, I'm sorry, some things are different for men and for women."
Chandler Bing,"Okay, I've already taught you so much already, but whatever. See when you flirt with a guy you think, ""I'm just flirting, no big deal."" But the guy is thinking, ""Finally! Somebody who wants to sleep with me!"""
Chandler Bing,It's true.
Chandler Bing,Again true.
Chandler Bing,All guys that are awake. Then we go to sleep and then all the guys from the other end of the world wake up and behave the exact same way.
Chandler Bing,"Uh, Joey is gonna be right back. Right back! Meanwhile, let's-let's-let's talk about you. So, you're old and small."
Chandler Bing,"Okay, hold on. Okay."
Chandler Bing,"If this is the way all the Gellers flirt, we don't have a problem."
Chandler Bing,Oh the humanity.
Chandler Bing,More so than anything else.
Chandler Bing,Almost over man.
Chandler Bing,Why am I looking?
Chandler Bing,You couldn't have at least changed your shirt.
Chandler Bing,Ground control to Major Tom! Commencing countdown...engines...on!
Chandler Bing,Hey!
Chandler Bing,You ready?
Chandler Bing,You look amazing. I'm the luckiest man in the world.
Chandler Bing,Let me see the earrings.
Chandler Bing,They look great! Does your boyfriend have the best taste or what?
Chandler Bing,Thanks for picking out the earrings man.
Chandler Bing,"Hey man, what's up?"
Chandler Bing,"Yeah, yeah! Me too!"
Chandler Bing,Yeah.
Chandler Bing,"Well, I like danger."
Chandler Bing,Tonight? You-you didn't say it was going to be at nighttime.
Chandler Bing,It is starting to get dark out there.
Chandler Bing,Okay. But it is officially nighttime.
Chandler Bing,Your tax dollars?
Chandler Bing,Wow! That sandwich really does smell good.
Chandler Bing,I can't smell your sandwich?
Chandler Bing,"Okay, I'll give them back. Look! What is so great about that sandwich?"
Chandler Bing,Okay.
Chandler Bing,Yeah.
Chandler Bing,"Sur-surprise him? We're not, we're not gonna make anybody mad are we?"
Chandler Bing,How do you figure that?
Chandler Bing,"Y'know, when you say partner it doesn't sound cop. It, it sounds gay."
Chandler Bing,Look at Officer Ross riding back here with the visitors.
Chandler Bing,"Okay, y'know, we-we're safe right? I mean nothing bad can go down!"
Chandler Bing,"Oh, hurry up. I want to sign that."
Chandler Bing,What's going on?
Chandler Bing,"Uh, HELLO!!"
Chandler Bing,It was a car backfire!
Chandler Bing,Who jumps at loud noises!
Chandler Bing,"Yeah! If the car that backfired had run over you! Y'know what, I think I'll go home before Ross starts rambling about his newfound respect for life."
Chandler Bing,Oh my God!
Chandler Bing,"Oh, I just went for a walk, around the living room. Whatever..."
Chandler Bing,"No. No I'm just tired. Y'know, from-from the walk."
Chandler Bing,You dove in front of Ross! Ross!
Chandler Bing,I do not hate Ross!
Chandler Bing,What picture?
Chandler Bing,"Look I'm very glad that you saved Ross from the car backfire, but y'know, it could've been a bullet and you y'know, you didn't try to save me!"
Chandler Bing,"When it comes down to it, you would risk your life for Ross before you would for me. That's the bottom line."
Chandler Bing,From a bullet!
Chandler Bing,Much sense?!
Chandler Bing,"So you risked your life, for a sandwich!"
Chandler Bing,"So you didn't uh, choose Ross before me."
Chandler Bing,Really?!
Chandler Bing,Thanks.
Chandler Bing,"Oh-oi-ho, yeah!"
Chandler Bing,Hm-hmm.
Chandler Bing,I thought you were showing me how much you mean to me.
Chandler Bing,Before or after you were shot by your own troops?
Chandler Bing,"Yes, if the foxhole was lined with sandwiches."
Chandler Bing,"Yeah, see, I can't pull of baby-doll can I?"
Chandler Bing,Okay.
Chandler Bing,Hiya doin' pumpkin?
Chandler Bing,"Right, because it's fast. Because, it's so fast. It's fast!"
Chandler Bing,"Oh! Good for you Pheebs, way to go!"
Chandler Bing,"So, what are you gonna do?"
Chandler Bing,Me?! Why me?
Chandler Bing,"I'll try, but I'm not sure what good it would do, y'know? Because I'm a lot less afraid of commitment than I used to be."
Chandler Bing,"Still terrified, I'll take care of it. No problem."
Chandler Bing,Hey ladies! What are you in here for?
Chandler Bing,"Gary, I'm here to report a crime."
Chandler Bing,It is a crime that you and I don't spend more time together.
Chandler Bing,"Well, I heard that you thinking about asking Phoebe to move in with you and I thought maybe, we should have a talk. Man to uh, me."
Chandler Bing,"Uh, are you crazy? Are you insane? If you live with Phoebe, you two are gonna be y'know, live-living together!"
Chandler Bing,You mean scared.
Chandler Bing,Scared? Happy?
Chandler Bing,"I am trying to open your eyes, my man! Don't you see, if you lived with Phoebe she's always gonna be there. You're gonna get home, she's there. You go to bed, she's there. You wake up and oh yes, she's there!"
Chandler Bing,"Were you're parents happy, or something?"
Chandler Bing,"Wow, y'know when you say it, it doesn't sound so scary."
Chandler Bing,"Yeah, I think I do! Y'know what? You move in with her! You move in with her right now! Maybe I should in with Monica!"
Chandler Bing,"Yeah, you're right about that."
Chandler Bing,Hi!
Chandler Bing,"Yes I did, and I think you should do it."
Chandler Bing,"He's a great guy, y'know? And he loves you a lot, you are a very lucky lady."
Chandler Bing,"I'm sorry. If you ask me, I'd move in with him."
Chandler Bing,Hey Gar!
Chandler Bing,Four hours? You guys have been doing this for four hours?
Chandler Bing,"All right, let me in."
Chandler Bing,What?
Chandler Bing,I'm not a dropper!
Chandler Bing,It's throwing and catching!
Chandler Bing,Oh! Oh! That's so hard.
Chandler Bing,Maybe that's because she's a minion of the anti-Christ.
Chandler Bing,"Yeah, you almost overreacted to something."
Chandler Bing,Not fun anymore?
Chandler Bing,"Come on! Gary's such a great guy! Whatever the problem is, you can work it out!"
Chandler Bing,Oh that is over!
Chandler Bing,You guys wanna eat here?
Chandler Bing,"Y'know, how did I get this reputation as a dropper? Okay? I'm anything but a dropper."
Chandler Bing,"Oh, Richard. That's all I ever hear, Richard, Richard, Richard!"
Chandler Bing,"Okay, so Richard, Richard!"
Chandler Bing,What?
Chandler Bing,How much did I love The King and I?
Chandler Bing,You okay there man?
Chandler Bing,"Wow umm, calm down."
Chandler Bing,"Uh, no Pheebs. What's it look like?"
Chandler Bing,You got the lead in a movie? That's amazing! What's the movie about?!
Chandler Bing,"Yeah, I know that means buddy!"
Chandler Bing,"Well, uh, we can talk about that too Pheebs."
Chandler Bing,"Whoa-whoa-whoa, what are we going to do about my job?"
Chandler Bing,"All right, great, road trip baby! This okay with you?"
Chandler Bing,Thank you.
Chandler Bing,Hey!
Chandler Bing,"Yeah, listen, how cold is it going to be there? Do I need a coat or will all these sweater vests be enough?"
Chandler Bing,What?
Chandler Bing,"Hey, so where are we staying? Is the movie putting us up in a big hotel suite?"
Chandler Bing,"I see, but once you get your first paycheck you'll be springing a big hotel suite, right? I mean, lead in a movie, they must be paying you a lot?"
Chandler Bing,So you don't get paid unless the movie makes money?
Chandler Bing,"All right, bye-bye now!"
Chandler Bing,Okay!
Chandler Bing,"We've been driving for a half-hour, and you haven't looked at the road once."
Chandler Bing,Yeah.
Chandler Bing,Isn't that Ross's money?
Chandler Bing,I don't know.
Chandler Bing,Okay!
Chandler Bing,Too dry.
Chandler Bing,No!
Chandler Bing,No!
Chandler Bing,Yes.
Chandler Bing,"I also said, ""Yes!"""
Chandler Bing,No! Ahhh!!!
Chandler Bing,"Look Joe, I just, I just don't want to get your hopes up real high."
Chandler Bing,They're not even paying ya! This doesn't even sound like a real movie!
Chandler Bing,"Joe, I don't think this is going to be your big break."
Chandler Bing,"Oh, you don't want me on the trip?"
Chandler Bing,"All right, I'll tell ya what, the next time you ask me a question like that I'll lie."
Chandler Bing,"All right, fine! Fine! Why don't you pull over? I'll get out right now!"
Chandler Bing,You're not actually supposed to stop on the bridge.
Chandler Bing,"All right!! Wait! Wait, there's no sidewalk! Yeah, I'm gonna die here."
Chandler Bing,Hey!
Chandler Bing,Joey kicked me out of the car on the George Washington bridge!
Chandler Bing,"I don't know! He went crazy! Y'know, we were playing that game where you-you ask a question and you answer it really fast."
Chandler Bing,"Well, I don't know what mad him so mad, y'know? All I said was that uh, I didn't think this wasn't gonna be his big break, that this movie wasn't going to do anything for him, and that uh, y'know it didn't sound like a real movie--Okay, he should've pushed me off of the bridge."
Chandler Bing,"Oh, I figured you guys would all be mad at me. So I got you some gifts that I found on the side of the road. Who wants the teddy bear with one leg?"
Chandler Bing,Is that Joey? Is that Joey? Let me talk to him! I wanna talk to him!
Chandler Bing,"Y'know, he won't even talk to me. How am I going to apologize to him if he won't even talk to me?"
Chandler Bing,That's a good idea. I wonder where I could get a basket of porn...
Chandler Bing,Really?
Chandler Bing,Hey!
Chandler Bing,Is that Joey?! Let me talk to him!
Chandler Bing,"Y'know what? I have been trying to apologize to him all week! If he's not gonna let me do it on the phone, I'm gonna go down there and do it in person."
Chandler Bing,Hey!
Chandler Bing,"No-no-no-no, I've supported you one hundred percent and I want to prove that to you in person!"
Chandler Bing,Forgive me? You haven't been taking my calls in a week!
Chandler Bing,"Uh, what was that?"
Chandler Bing,Hey!
Chandler Bing,I know. Can you believe it? One year ago today I was just your annoying friend Chandler.
Chandler Bing,Huh.
Chandler Bing,"Oh, but it's not 'til tomorrow!"
Chandler Bing,Okay.
Chandler Bing,Wow!
Chandler Bing,Do we have to?
Chandler Bing,"Okay this is great, but Joey said he didn't want any of us out there."
Chandler Bing,"Yeah, I think we should see other people."
Chandler Bing,Yes.
Chandler Bing,It's a great idea.
Chandler Bing,"Y'know Pheebs, it's kinda our anniversary."
Chandler Bing,Art lover!
Chandler Bing,I said art lover.
Chandler Bing,"I don't know, I'm very tired."
Chandler Bing,So it's pretty much the same Pheebs.
Chandler Bing,"Yeah, I guess it's a little better now."
Chandler Bing,Happy plane-aversary.
Chandler Bing,Can I give you a present now?
Chandler Bing,Okay! Oh man! Don't tell me I did this!
Chandler Bing,"How do you feel about the, ""I really did forgot the present, please forgive me"" not fake out?"
Chandler Bing,Ohh that's the worse thing that can happen on an anniversary ever!
Chandler Bing,What-what Richard thing?
Chandler Bing,What Richard thing?
Chandler Bing,I'm not mad.
Chandler Bing,"Oh yeah! Yeah, so you-you bumped into Richard! You grabbed a bite! It's no big deal."
Chandler Bing,Oh my God.
Chandler Bing,Love your condoms my man.
Chandler Bing,Why?! What happened?!
Chandler Bing,"No-no, that's okay, apparently there's a new policy where we don't have to share everything with everybody."
Chandler Bing,No! Her boyfriend Richard!
Chandler Bing,When you go lunching with hunky moustache men and don't tell me about it!
Chandler Bing,Thanks.
Chandler Bing,Next time?
Chandler Bing,There's not gonna be a next time! You can not ever see him again!
Chandler Bing,"That's so funny, because I think I just did!"
Chandler Bing,Fine with me!
Chandler Bing,What are you talking...
Chandler Bing,Really?
Chandler Bing,"Joey, I uh! I can't believe this is how I'm spending my anniversary."
Chandler Bing,Whoa!
Chandler Bing,"Y'know, if I won $5,000 I'd join a gym, y'know build up my upper body and hit Richard from behind with a stick!"
Chandler Bing,Good luck!
Chandler Bing,I see.
Chandler Bing,What?
Chandler Bing,What's an identical hand twin?
Chandler Bing,Are you sure you weren't looking at your hands in a mirror?
Chandler Bing,How?
Chandler Bing,"Again I must go back to, how?"
Chandler Bing,"Y'know, I-I can't really put a price on that Joe."
Chandler Bing,"No! No! I support you 100%! I just didn't, I didn't get it right away. Y'know now I'm caught up! Identical hand twins! It's a million-dollar idea!"
Chandler Bing,No!
Chandler Bing,That was Joey!
Chandler Bing,"Yeah, well, she's probably talking to Richard."
Chandler Bing,Really?
Chandler Bing,Okay.
Chandler Bing,See you later Mon.
Chandler Bing,What does it look like? I'm going home.
Chandler Bing,Come on! I was there! I know he's the love of your life.
Chandler Bing,Really?!
Chandler Bing,"Yeah, I wanted to make a dramatic scene, but I hate packing."
Chandler Bing,Hey Pheebs!
Chandler Bing,"Yeah, she couldn't live without the Chan Love."
Chandler Bing,Yes! I've-I've never seen a roll like this in my life!
Chandler Bing,"Okay, ah umm, ah, a 8. Ah, a 6?"
Chandler Bing,8. 8!
Chandler Bing,"If you get this one, we buy everybody here a steak dinner!"
Chandler Bing,Noo!
Chandler Bing,"Ahh, ooh, try a hard 8."
Chandler Bing,Two fours.
Chandler Bing,"Thank you, Mister Drunken Gambler! Okay, you get this and uh, we get the biggest suite in the place! Wait-wait-wait-wait! We get the biggest suite in the place."
Chandler Bing,Yes!! I love you! I can't even remember what we were fighting about!
Chandler Bing,Another hard 8.
