speaker,transcript
Monica Geller,"No, but she likes me. You abandoned her on a plane to Greece."
Monica Geller,"Rach, that's great! It's so good that you had a good time in Greece!"
Monica Geller,I'll do it!
Monica Geller,"Oh, Rachel, sweetie, look, here's a really cute picture of Joey and you at the reception."
Monica Geller,"Honey, sweetie, by the edges."
Monica Geller,Ohh.
Monica Geller,Sweetie! Edges! Fingers! Smudgey! Pictures!
Monica Geller,"Okay. That's okay. I-I know that you're very upset right now. I know, I know that wasn't about me."
Monica Geller,"If you would stop thinking about Ross for one minute you would notice that there are great guys everywhere! I mean, look! Look, Gunther! I mean, he's nice, he's cute."
Monica Geller,"Oh, what about that guy over there? Remember? That is the guy you flirted with at the counter that time."
Monica Geller,"You're going to talk to him! Y'know what? We made a deal, I make your decisions and I say you're going to talk to him."
Monica Geller,We got out pictures back from London. Here's all of us at the Tower of London.
Monica Geller,What happened?
Monica Geller,"See, didn't I tell you?! You're getting over Ross already!"
Monica Geller,What took you so long?
Monica Geller,"Oh, good."
Monica Geller,"Probably some y'know, European good-bye thing he picked up in London."
Monica Geller,Rach? Can I talk to for just a minute? I-I dropped some socks.
Monica Geller,What is the matter with you?! Do you want to fall into the trap? Do you want to fall into the trap?!
Monica Geller,"I just ran into Dave and he told me that you blew him off! I mean, you listen to me! Now, I'm calling the shots! I say you leave Ross alone and go get Dave! What the hell were you trying to do?"
Monica Geller,What?!! You cannot tell him that!!
Monica Geller,"I make the decisions, and I say no."
Monica Geller,"You can't fire me. I make your decisions and I say, ""I'm not fired!"" Ha!"
Monica Geller,Rachel!! Come on! Let me in!
Monica Geller,Rachel locked the door.
Monica Geller,Rachel! Let me in! Rachel!
Monica Geller,"Thank you. Rachel, can I talk to you outside for a sec?"
Monica Geller,I really need to talk to you.
Monica Geller,"Okay, I will. Remember that thing that we just discussed that you wanted to do?"
Monica Geller,"Well, Rachel wants to take swing dance lessons. Which I think is a really stupid idea! It's dangerous, she's never gonna get what she wants, and who knows who she might end up hurting."
Monica Geller,"All right, Rachel, I know-I know you think I'm crazy, please, before you tell him you love him, just-just try to find one person who thinks this is a good idea. Because I bet you, you can't."
Monica Geller,Please!
Monica Geller,"Joey, I'm in!"
Monica Geller,"Well, we thought we would all go to a picnic , in Central Park!"
Monica Geller,Makes me wanna puke!
Monica Geller,"Okay, well, why don't we all meet upstairs in an hour?"
Monica Geller,"Come on Rach, let's go."
Monica Geller,"No! Rachel, you didn't find anyone so you can't tell him."
Monica Geller,"Okay, Rachel, do you have any idea how painful it is to tell someone that you love them and not have them say it back?"
Monica Geller,Okay. I-I can't watch.
Monica Geller,Oh my God! You're water broke!
Monica Geller,I can't believe Phoebe's gonna have her babies!
Monica Geller,Do you know anything about women?
Monica Geller,That's all right.
Monica Geller,"Well, we-we had to go back because I forget my jacket."
Monica Geller,Oh man! I did it again!
Monica Geller,What?
Monica Geller,That's what it sounded like.
Monica Geller,Umm. Umm. Umm. I don't think so.
Monica Geller,"Umm, why don't you give me something that would be a good reason and-and then I'll tell you if it's true."
Monica Geller,Harder than it sounds. Isn't it?
Monica Geller,"Umm, listen there's something I think you should know."
Monica Geller,"Umm, actually I was about to tell you that I was, I was going to get out of it, but hey, if we're just goofing around then uh, maybe I will go out with him."
Monica Geller,Feeling a little better sweetie?
Monica Geller,Me too.
Monica Geller,Hey!
Monica Geller,How are you doing?
Monica Geller,"Hello Dan! I'm really looking forward to Saturday night! Really, really!"
Monica Geller,Chandler!
Monica Geller,"So, why wait 'til Saturday, are you free tomorrow?"
Monica Geller,"Oh, great!"
Monica Geller,Bye Dan!
Monica Geller,Great!
Monica Geller,"Well uh, you and I are just goofing around, I thought, why not goof around with him."
Monica Geller,I think you're better than you think you are.
Monica Geller,Know when to stop.
Monica Geller,"Yeah. All right, I'm gonna go tell Dan that it's not gonna happen. Don't do the dance."
Monica Geller,I think you're my favorite.
Monica Geller,I don't care.
Monica Geller,"Phoebe, we are so proud of you! You're amazing!"
Monica Geller,Come in. I've been waiting for you.
Monica Geller,"Okay, I'm sorry! I'm sorry! I-I-I was um, I was taking a nap."
Monica Geller,"Yes. Yes, I was. A guy. From work. I'm seeing a guy from work! Ha!"
Monica Geller,"Uh-huh, that one!"
Monica Geller,"Okay, umm, okay, umm... It's just Joey and Ross."
Monica Geller,But why?! Did he get in touch with Emily?
Monica Geller,"Vomit tux? Who vomited on-y'know what, what you up to Joe?"
Monica Geller,Oh that's great!
Monica Geller,What's wrong with PBS?
Monica Geller,"Ohh, he's really shy. I-I don't think he's up to meeting everyone yet."
Monica Geller,I might've said that. Why is that funny?
Monica Geller,Hey!
Monica Geller,That's great!
Monica Geller,What?!
Monica Geller,But you live here! You know that.
Monica Geller,"Yeah, I'm sure your ex-wife will be more than happy to move to another country so you can patch things up with your new wife."
Monica Geller,Sure!
Monica Geller,"Well, y'know I-I-I think I'm gonna respect the privacy of my new secret boyfriend."
Monica Geller,Great!
Monica Geller,What?! You can't-what did you tell her?
Monica Geller,"Yeah! But, he can't not exactly see Emily, I mean that's his wife."
Monica Geller,"No, you cannot."
Monica Geller,Hello.
Monica Geller,"Oh hey Joey! We've been watching all day, when are you gonna be on TV?"
Monica Geller,You're not on TV.
Monica Geller,Hi Chandler.
Monica Geller,"Uh, listen, I need that broiling pan that Joey borrowed the other day."
Monica Geller,"William Sonoma, fall catalog, Page 27."
Monica Geller,"Yeah, so?"
Monica Geller,"Y'know what, champ? I think I'll pass."
Monica Geller,Why?
Monica Geller,"A Magic Eight ball?! You can't be serious, you can't make this decision with a toy!"
Monica Geller,"All right, let me see. Will Chandler have sex tonight? Don't count on it. Seems like it works to me."
Monica Geller,Keep talking.
Monica Geller,Really?
Monica Geller,"Well, if we owe it? Oh my... When is Joey gonna be home?"
Monica Geller,"But, I just cleaned the bathroom."
Monica Geller,Yeah.
Monica Geller,Okay.
Monica Geller,Ow!
Monica Geller,I know!
Monica Geller,Never done that before.
Monica Geller,Hi!
Monica Geller,"Well that's because you always sleep to noon, silly! This is what 9 looks like."
Monica Geller,I'm really getting tired of sneaking around.
Monica Geller,All weekend? That's a whole lotta naked.
Monica Geller,"Ohh, I've always wanted to go to this culinary fair that they have in Jersey!"
Monica Geller,Wait! What about Joey?
Monica Geller,"Hey, guess what I'm doing this weekend! I'm going to this culinary fair in New Jersey."
Monica Geller,"Oh now that-that-that's funny, it seems like Chandler's conference could've been in Connecticut or Vermont."
Monica Geller,Hey.
Monica Geller,"No, she's out shopping."
Monica Geller,"Wow, so you guys are, you're never gonna be in the same room together? How is that even gonna work?"
Monica Geller,"Hey, Joey's ass! What are you doing?"
Monica Geller,"Ooh, candy bars, crossword puzzles..."
Monica Geller,"Sweetie, we heard you crying. Please don't cry."
Monica Geller,"Ooh, chocolates on the pillows! I love that!"
Monica Geller,"Come here. Okay, be right back."
Monica Geller,We're switching rooms.
Monica Geller,"No, they gave us glasses with lipstick on them! I mean, if they didn't change the glasses, who knows what else they didn't change. Come on sweetie, I just want this weekend to be perfect, I mean we can change rooms, can't we?"
Monica Geller,We're switching rooms again.
Monica Geller,"This is a garden view room, and we paid for an ocean view room."
Monica Geller,"Excuse me, umm, can I talk to you over here for just a second?"
Monica Geller,Chandler!
Monica Geller,"Look, these clowns are trying to take us for a ride and I'm not gonna let 'em! And we're not a couple of suckers!"
Monica Geller,"Okay, this one I like!"
Monica Geller,Can we turn the TV off? Okay? Do we really want to spend the entire weekend like this?
Monica Geller,"Hey, don't blame me for wigging tonight!"
Monica Geller,"I don't know, how about the idiot who thought he could drive from Albany to Canada on a half a tank of gas!"
Monica Geller,"We're supposed to uh, be spending a romantic weekend together, it-it, what is the matter with you?"
Monica Geller,What did you say?
Monica Geller,Hi!
Monica Geller,"Yeah. Umm, Chandler can I talk to you outside for a second?"
Monica Geller,"Oh, it was awful. I guess some people just don't appreciate really good food."
Monica Geller,Chandler!
Monica Geller,"Okay, I'd like to know how much the room was because I'd like to pay my half."
Monica Geller,300 dollars?!
Monica Geller,Urghh!!
Monica Geller,Chandler stole a twenty from my purse!
Monica Geller,Maybe I could do it.
Monica Geller,Hey.
Monica Geller,You're not gonna be phased out!
Monica Geller,Hi.
Monica Geller,"Yeah, it did."
Monica Geller,What?
Monica Geller,"Why, exactly?"
Monica Geller,Chandler that's crazy! If you give up every time you'd have a fight with someone you'd never be with anyone longer than-Ohhh!
Monica Geller,"You are so cute! No. No, it was a fight. You deal with it and move on! It's nothing to freak out about."
Monica Geller,"Ohh, welcome to an adult relationship!"
Monica Geller,I'm afraid so.
Monica Geller,Hey!
Monica Geller,"Yeah, I saw him waiting for an elevator."
Monica Geller,"Hey, Rach, can I borrow your eyelash curler, I think I lost mine."
Monica Geller,"Yes, but you cannot tell anyone! No one knows!"
Monica Geller,"Please? Please?! We just don't want to deal with telling everyone, okay? Just promise you won't tell."
Monica Geller,"I know, it's great!"
Monica Geller,"Oh that's cute! We really all enjoyed it. But y'know, it doesn't count."
Monica Geller,Count in our heads as-as good Madlibs.
Monica Geller,"Wait-wait, guys! If-if we follow the rules, it's still fun and it means something!"
Monica Geller,"Guys, rules are good! Rules help control the fun! Ohhh!"
Monica Geller,What?!
Monica Geller,Sorry.
Monica Geller,Rachel's at work.
Monica Geller,"Hey, what's that?"
Monica Geller,What is that?
Monica Geller,This is all of your things.
Monica Geller,"So basically, this is a getting-rid-of-everything-Rachel-ever-used sale."
Monica Geller,Now calm down Joey.
Monica Geller,"Look, I'm not happy about this either, but y'know if-if Ross says he's happy then we're just gonna have to keep our feelings about Emily to ourselves. Are you cool with that?"
Monica Geller,"Rachel, if you want the little round waffles, you gotta have to wait until I find the little waffle iron."
Monica Geller,"All right. Op, here it is! Right underneath the can of-of bug bomb. I wonder if the best place to put something that cooks food is underneath the can of poison?"
Monica Geller,Oh my God! Fog him! Fog him!
Monica Geller,"We were, we were just in the storage area and we saw this really creepy man!"
Monica Geller,"And he came at us with an axe, so Rachel had to use a bug bomb on him!"
Monica Geller,"Oh he's nice. He's nice! Y'know, you always stick up for the people we fog!"
Monica Geller,We're-we're really sorry we fogged you.
Monica Geller,Yeah.
Monica Geller,Wow! That guy is so rude!
Monica Geller,Well you did a little bit.
Monica Geller,I totally forgive you!
Monica Geller,Yes!
Monica Geller,Hey!
Monica Geller,Crematorium Chris? Sure!
Monica Geller,"Don't get too attached, she's having it cremated."
Monica Geller,"No, Ross, we do not hate Emily. We-we just, we just think that you're having to sacrifice a whole lot to make her happy."
Monica Geller,"God, I feel so guilty about Ross."
Monica Geller,"Whatever you decide, whatever you do."
Monica Geller,Why don't you come over tonight? And I'll make you favorite dinner.
Monica Geller,"Hey, look at you! Where have you been?"
Monica Geller,How did that happen?
Monica Geller,"I hope you're not full, 'cause dinner's almost ready."
Monica Geller,"Wow, this is so weird. I just realized this might be the last time we'll all be hanging out together."
Monica Geller,"I'll get it. Hello. Hi Emily! Yeah, uh you-you tracked him down. Hold on one second."
Monica Geller,How can you tell? You can only see the back of his head!
Monica Geller,"Oh, sweetie. Oh, look at you. You're shivering."
Monica Geller,"Oh, Larry."
Monica Geller,"Okay, knock yourself out, Larry."
Monica Geller,Larry?
Monica Geller,"Uh, look, Larry honey, umm, I wrote the book on Section 5 and I know that you don't have to wear your hat unless you're in the kitchen."
Monica Geller,"It's in the kitchen, I'll go get it."
Monica Geller,Thanks.
Monica Geller,Hmm?
Monica Geller,"He's not great umm, but he's dealing with it. Oh wait a minute, you're not gonna try..."
Monica Geller,"Right, you only go for them 5 minutes before they get married."
Monica Geller,Danny. Are you guys ever gonna go out again?
Monica Geller,"Ohh, fun!"
Monica Geller,"Well, I guess we won't be warming his house."
Monica Geller,And you're not gonna do that.
Monica Geller,So-so there is no party.
Monica Geller,"I think so. Se, he-he's not inviting you to his party because he likes you."
Monica Geller,"Oh, thanks! We'll try to stop by."
Monica Geller,You are?
Monica Geller,Okay.
Monica Geller,What one? You wanted him to invite you to the party and he did it!
Monica Geller,Great. So the ball is in his court?
Monica Geller,Hey!
Monica Geller,"I don't know, clean places?"
Monica Geller,It's Danny.
Monica Geller,We'll be right there! Can't you just say it starts later?
Monica Geller,The fake kind!
Monica Geller,We have a ladle.
Monica Geller,"Okay, great!"
Monica Geller,Just go over and say hi.
Monica Geller,"Hey, Danny!"
Monica Geller,"Oh, it's a great party! Great food. Y'know, most parties it's all chips and salsa, chips and salsa. So umm, what's this?"
Monica Geller,Ooooh! And-and-and what-what's this?
Monica Geller,Oh.
Monica Geller,I thought there wasn't a ball?
Monica Geller,I think I need a drink.
Monica Geller,"Phoebe, you have to lift it and point."
Monica Geller,That's very nice.
Monica Geller,Is anyone thankful for anything else besides a thong?
Monica Geller,"Oh, let's not tell this story."
Monica Geller,Hey!
Monica Geller,"Hey, did you get the turkey basted-Oh my God! Oh my God! Who is that?"
Monica Geller,What-what are you doing? Is this supposed to be funny?
Monica Geller,"Well, get it off now!"
Monica Geller,"Well, I don't care! That-that turkey has to feed 20 people at my parent's house and they're not gonna eat it off your head!"
Monica Geller,"Okay, I got it. Phoebe? All right, you pull. I'm gonna spread the legs as wide as I can. Joey? Now is not the time!"
Monica Geller,"Okay, count to three. 1. 2. 3!"
Monica Geller,That's it. That's my worse Thanksgiving.
Monica Geller,"Umm, I-I really don't want to tell this story."
Monica Geller,"Look umm, of all people, you do not want me to tell this story!"
Monica Geller,I'll get it! Happy Thanksgiving!
Monica Geller,"Oh, why? Why? What happened?"
Monica Geller,"Yeah, yeah, and you were going him y'know, your flower."
Monica Geller,Ross!
Monica Geller,"Hi, I'm Ross's little sister."
Monica Geller,"Umm, Chandler, if you want I can make you some macaroni and cheese for dinner."
Monica Geller,dammit!
Monica Geller,I think his begging days are over now that he's going out with Nancy Branson.
Monica Geller,Call them mom and dad you loser!
Monica Geller,Hey Chandler! Did you like the macaroni and cheese?
Monica Geller,Okay!
Monica Geller,Oh that's so great!
Monica Geller,"Oh gosh, listen if you and Chip do it tonight, promise me you'll tell me everything."
Monica Geller,"I know, but y'know, this time you're gonna definitely know whether or not you did it!"
Monica Geller,"No. No, thank you!"
Monica Geller,"Well, I do."
Monica Geller,"Yes, it was!"
Monica Geller,"Okay, now Thanksgiving's over, let's get ready for Christmas. Who wants to go get a Christmas tree?!"
Monica Geller,"Hi, Chandler."
Monica Geller,"What-what's the matter? Is there, is there something on my dress?"
Monica Geller,"So Chandler, I guess I'll see you at dinner."
Monica Geller,Well it didn't!
Monica Geller,"Yeah, I mean yeah, I look great. Yeah, I feel great and yeah, my heart is not in trouble anymore! Blah, blah, blah! Y'know I still don't feel like I got him back, y'know? I just want to humiliate him. I wanna, I want him to be like naked and then I'm going to point at him and laugh!"
Monica Geller,How?
Monica Geller,"What?! I mean, I didn't work this hard and-and-and lose all this weight so that I can give my flower to someone like him!"
Monica Geller,Yeah.
Monica Geller,And when he's naked I can throw him out in the front yard and lock the door and all the neighbors will just humiliate him!
Monica Geller,"Okay, so how do I make him think I wanna have sex with him?"
Monica Geller,What do you mean?
Monica Geller,I can do that!
Monica Geller,"Umm, I'd love too! Ooh, I love macaroni and cheese. I love-I love the way this box feels against my cheek."
Monica Geller,"Boy, I love carrots! Oh! Sometimes I like to put them between my fingers like this and-and hold them down here while I talk to you. Umm, and-and-and y'know if I get really hot umm, I-I like to pick up this knife and-and umm, I-I put the cold steal against umm, my body."
Monica Geller,"Oh yeah, of course. I'm fine it's just that-"
Monica Geller,"Oh yes! I have it right here, on ice!"
Monica Geller,What?! What is it?
Monica Geller,"God, I'm sorry! I'll go back and get it!"
Monica Geller,"Wait, no-no-no, I can go really fast! Dad, give me the keys to your Porsche!"
Monica Geller,I didn't mean to cut it off. It was an accident.
Monica Geller,I'm sorry! It wasn't your whole toe!
Monica Geller,Chandler!
Monica Geller,"Chandler, I said I was sorry."
Monica Geller,"Oh wait, Chandler, come here is there anything I can do? Anything?"
Monica Geller,"Wait, wait, wait!"
Monica Geller,Look!
Monica Geller,I bet this will work!
Monica Geller,What?
Monica Geller,You said you loved me! I can't believe this!
Monica Geller,"Yes, you did!"
Monica Geller,You love me!
Monica Geller,Yeah!
Monica Geller,"Thank you Joey, thank you so much!"
Monica Geller,"Wow! And around the ankles, y'know that is a tough spot."
Monica Geller,"We'll try to be more careful okay? It's just that, we don't want everyone to know because this is going really well, and maybe the reason it's going really well is because it's a secret."
Monica Geller,We are! Help us!
Monica Geller,Joey!
Monica Geller,"Hey, Phoebe!"
Monica Geller,"Okay, look, I-I have enough stuff for one more sandwich, I mean I was going to eat it myself, but"
Monica Geller,"Phoebe, you are a bad ass!"
Monica Geller,Phoebe?
Monica Geller,"Yeah, the best you got in high school was Wet Pants Geller."
Monica Geller,We're so sorry.
Monica Geller,"Okay, just wait, please. I promise we'll come up with something. Just give us a little more time."
Monica Geller,"Hey. Okay, so umm, since that video camera thing didn't work out uh, I thought that I would give you just a little preview."
Monica Geller,I know.
Monica Geller,"Ross, are you okay?"
Monica Geller,Why?!
Monica Geller,A pill?
Monica Geller,"Wait a minute, they're making you take time off work?"
Monica Geller,I know! I know! I know!
Monica Geller,Give me that!
Monica Geller,It's okay! It's good! It's good. It's a disease!
Monica Geller,Yes you are! That's the only way to explain all this stuff!
Monica Geller,Oh no!
Monica Geller,Yes it's true.
Monica Geller,I guess I wanted to keep it as a souvenir.
Monica Geller,I guess I set up the video camera to try and entice Joey.
Monica Geller,I'm Monica. I'm disgusting. I stalk guys and keep their underpants.
Monica Geller,All right everybody! Everybody guess what? I just convinced Paul to give us a test next week!
Monica Geller,Come on! Tests make us all better learners! Oh yeah! We should have essay questions!!
Monica Geller,"You know, I knew a girl in high school who did that. She was very popular."
Monica Geller,"Danny? You know Rachel? She's nice. She's not bad to look at, right?"
Monica Geller,Do you want to go out on a date with her?
Monica Geller,Friday's perfect...She can't wait.
Monica Geller,Phoebe!
Monica Geller,I just wanted to see how it's going.
Monica Geller,"Well good, here let me help you out."
Monica Geller,Yeah!
Monica Geller,Yeah. I guess.
Monica Geller,"Yes Phoebe, but this is all I have. Okay?"
Monica Geller,"Hey, what's up?"
Monica Geller,"Oh, honey, I'm sorry."
Monica Geller,You had no relationship!!
Monica Geller,"Oh God, stop with the plan! So what, so what you saw him with a girl? Who cares?! That doesn't mean anything! Now look, you're going to go out on a date with Danny and you're going to be so charming he's gonna forget all about that stupid subway girl."
Monica Geller,"Come on, hurry!"
Monica Geller,No.
Monica Geller,No.
Monica Geller,Eww!!
Monica Geller,"Yeah, good for you. Y'know you're tough, you lived on the streets."
Monica Geller,Hey!
Monica Geller,Sure.
Monica Geller,"All the time. In fact, I was undefeated."
Monica Geller,"Still, I was quick as a cat."
Monica Geller,"Oh, you're kidding."
Monica Geller,"We don't, we don't wrestle now."
Monica Geller,Too strong for me?
Monica Geller,"You wanna go right now? 'Cause I'll take you right now, buddy! You wanna go?"
Monica Geller,Ready? Wrestle!
Monica Geller,That was unbelievable!
Monica Geller,"Hi, how are you doing Kelly?"
Monica Geller,It's my new perfume. Why don't you come closer where you can really appreciate it?
Monica Geller,This is disgusting!
Monica Geller,"Oh no, wait! Joey!"
Monica Geller,Happy New Year.
Monica Geller,She has a better chance of sprouting wings and flying up your nose than you do of not making fun of us.
Monica Geller,"Hey Rach, maybe your resolution should be to umm, gossip less."
Monica Geller,"Well if Ted Kopel talked about his coworkers botched boob jobs, I would."
Monica Geller,Hi Ben!
Monica Geller,I like 'em.
Monica Geller,I like them a lot.
Monica Geller,It's my New Year's resolution!
Monica Geller,No! To take more pictures of all of us together. I mean I really think it's the best resolution because everyone will enjoy the pictures.
Monica Geller,Thank you.
Monica Geller,I can't wait to be with you! I'll sneak over as soon as Ross picks up Ben. I'll just tell Rachel I'm gonna be doing laundry for a couple of hours.
Monica Geller,"Awww, y'know what your nickname is, Mr. Big..."
Monica Geller,"We heard about your pants, I'm so sorry."
Monica Geller,"Hey, hey, look. Look Ross, Ben drew a picture of you! Huh? You're-you're a cowboy!"
Monica Geller,"See? Ben doesn't think you're a loser, he thinks you're a cowboy! Now that's something."
Monica Geller,"Okay, now that everything's wrapped up here, I think I'm, I'm gonna go do my laundry."
Monica Geller,"Look at us all dressed up for the big office party! By the way, what are we celebrating?"
Monica Geller,I think this is so cool because none of our friends are here and we can be a real couple. We don't have to hide.
Monica Geller,"Ooh, and I can do this."
Monica Geller,"Hi, nice to meet you!"
Monica Geller,What was that?
Monica Geller,That noise you just made?
Monica Geller,Really? Your work laugh?
Monica Geller,"All right, check me out."
Monica Geller,Really?
Monica Geller,"Hey, I thought you already had one."
Monica Geller,Hi!
Monica Geller,What are you doing here? I thought you had to do inventory all day.
Monica Geller,"Uhh, not much. Uh, work's good."
Monica Geller,Okay. Umm...
Monica Geller,"Okay, what's going on with you?"
Monica Geller,"Well, I-I-there was this guy at the bank that I thought was cute umm, but I don't anymore."
Monica Geller,"Yes, I'm sure! Rachel is there something that you want to talk me about?"
Monica Geller,Game!
Monica Geller,"Am I on fire today or what?! Those birds are browned, basted, and ready to be carved!"
Monica Geller,"I'm sorry, I don't understand what you just said."
Monica Geller,"Are you crazy?! We own those two! I mean look at 'um, he can't breath and she's popping pills."
Monica Geller,They have racquets don't they?!
Monica Geller,I'll take it down to 95% but that's the best I can do.
Monica Geller,I got it!
Monica Geller,I got it!!
Monica Geller,I can't believe you let them win!
Monica Geller,I was frustrated.
Monica Geller,I was frustrated with you!
Monica Geller,"Y'know what really bothers me? Is-it's how-how different you act around them! I mean y'know the throwing the tennis games, the fake laugh, the ""I'll see you around, Bing!"" ""Not if I see you first, Doug!"" I gotta tell you, I don't like Work Chandler. Okay? The guy's a suck-up."
Monica Geller,"I'm telling you, something's wrong! My brother does not stay out all night."
Monica Geller,Oh my God! Where the hell have you been?!!
Monica Geller,My turn? What-what are you talking about?
Monica Geller,What?!
Monica Geller,Well. Sounds like you're writing yourself a little play there Rach. Wow! Let me know how that one turns out.
Monica Geller,"Well, if you had kept listening, you-you would have heard me call him Mr. Big......ot."
Monica Geller,Mr. Bigot. He tells the most racist jokes.
Monica Geller,Me and Chandler?!
Monica Geller,"Oh, none for me. Thanks."
Monica Geller,How does that laugh not give you a headache?
Monica Geller,"Y'know, I-I-I don't think that I can. So if you don't mind, maybe this will be it for me on the work things."
Monica Geller,I'd rather hang out with a sniveling work weasel guy when I can be hanging out with my boyfriend who I actually respect.
Monica Geller,"Honey, I just don't think that you understood the joke."
Monica Geller,"Yeah! I mean it was really funny, I-I just don't think you got it. You see Kara's coffee is-is-is weak tasting, okay? But-but what Doug was-was imply that it was weak physically. You get it now honey?"
Monica Geller,I thought you could use the help.
Monica Geller,Sorry! I'm just-I'm not very good at this! I'm a terrible liar and I hate having to lie to Rachel!
Monica Geller,I know! It's just that...ever since high school Rachel was the one person I told everything too. Y'know? I miss that so much now. She's my best friend.
Monica Geller,"Joey?! Oh my God, Rachel!"
Monica Geller,Wh-wh-what are you doing here?
Monica Geller,Okay great!
Monica Geller,"Great! Umm, well what-what I was doing in Chandler's room is that umm, I was cleaning it! In fact, he pays me to clean it!"
Monica Geller,"Y'know when I said to you earlier that I was at work umm, I'm at my new work."
Monica Geller,Okay.
Monica Geller,I'll get back to my new job.
Monica Geller,I can't believe we've never done this before! It's sooo good! So good for Monica!
Monica Geller,That was a half an hour?
Monica Geller,"Y'know, I don't like to brag about it, but I give the best massages!"
Monica Geller,"It's so good, isn't it?"
Monica Geller,Say good-bye to sore muscles!
Monica Geller,Guys! Guys! I just saw two people having sex in a car right outside.
Monica Geller,"Ohh my God, I'm so sorry."
Monica Geller,"Not the way they're doing it. What, what happened? How did she die?"
Monica Geller,What?! What honey?
Monica Geller,"Oh, did you catch him?!"
Monica Geller,"All right, let's go say good-bye."
Monica Geller,"Well, at least you scared someone."
Monica Geller,"Phoebe, you do seem a little tense. Here, let me help you."
Monica Geller,What are you talking about?
Monica Geller,I give good massages! I used to give them to Rachel all the time before she got allergic! And-and-and Chandler loves them! Watch!
Monica Geller,No he's not!
Monica Geller,What?!
Monica Geller,You've been lying to me? I can't believe you'd do that.
Monica Geller,But the minute we start to lie to each other... And by 'we' I mean society.
Monica Geller,No.
Monica Geller,"Oh, please, stop! Look, we're supposed to be honest with each other. I-I just wish you could tell me-just say, ""I don't like your massages."""
Monica Geller,See? It's no big deal.
Monica Geller,I'm not crying about that! I'm crying about something that happened at work.
Monica Geller,My boyfriend said he didn't like my massages.
Monica Geller,Oh my God! You don't know me at all!
Monica Geller,I'm crying here!!
Monica Geller,"Huh. So you're saying like umm, if there was an award for the best bad massage, well who would get that?"
Monica Geller,"So maybe they could umm, call the award the Monica?"
Monica Geller,Okay. I suck!
Monica Geller,"Y'know, Joey, I think it's time to give up the bag."
Monica Geller,You are so cute! How did you get to be so cute?
Monica Geller,"Okay, now you're even cuter!!"
Monica Geller,What?
Monica Geller,What are you talking about?
Monica Geller,That's not possible!
Monica Geller,"I'm sorry it's just, Phoebe just always thought you were, you were charming in a, in a sexless kind of way."
Monica Geller,"I'm sorry, I think that you just misunderstood her."
Monica Geller,This bicep?
Monica Geller,"Uhh, y'know actually I was gonna do some laundry."
Monica Geller,"Hey Chandler, wanna do it with me?"
Monica Geller,Okay.
Monica Geller,I mean I-I don't I think I have enough quarters.
Monica Geller,"Oh, is it that pinball machine with the big bow on it?"
Monica Geller,Well what did you send?
Monica Geller,Bye!
Monica Geller,"Actually, I did!"
Monica Geller,"Ohhh, oh my God! Oh my God! She knows about us!"
Monica Geller,Phoebe knows and she's just trying to freak us out! That's the only explanation for it!
Monica Geller,Them?! Who's them?
Monica Geller,Joey!
Monica Geller,Unless...
Monica Geller,"Oh man, they think they are so slick messing with us! But see they don't know that we know that they know! So..."
Monica Geller,"All right, it'll be great! You just make her think you wanna have sex with her! It'll totally freak her out!"
Monica Geller,"Relax, she-she's gonna give in way before you do!"
Monica Geller,Because you're on my team! And my team always wins!
Monica Geller,Just go get some! Go!
Monica Geller,She's bluffing!
Monica Geller,You go back out there and you seduce her till she cracks!
Monica Geller,Of course.
Monica Geller,I love you too Chandler.
Monica Geller,"Well actually, Ross doesn't."
Monica Geller,What are you doing?!
Monica Geller,"Come on Chandler, come on, I can handle Ross. Hold on! Hey Ross. What's up bro?"
Monica Geller,"I'm so sorry that you had to find out this way. I'm sorry, but it's true, I love him too."
Monica Geller,"Guys, you're a few steps ahead of us."
Monica Geller,But what?
Monica Geller,"In that cute, little, sweet way she just did?"
Monica Geller,"I know what you need, you need a bodyguard. Hey Ross, what is Ben doing after preschool?"
Monica Geller,Isn't this great?
Monica Geller,Couldn't you just stay like this forever? Chandler! Couldn't you just stay here forever?
Monica Geller,Are you okay?
Monica Geller,What-what are you doing?
Monica Geller,"Man, I knew it! I knew you were going to do this!!"
Monica Geller,Get all freaked out because everybody was talking and just joking around about marriage and stuff.
Monica Geller,Oh and you know what I want!
Monica Geller,I do not have baby fever!
Monica Geller,"Have you lost your mind? Chandler, this isn't about me! This is about you and all your weird relationship commitment crap!"
Monica Geller,You don't know everything. Did you know that I'm going out with Rachel tonight instead of you? Hmm? And did you know that the only baby around here is you?! And did you know that I can't even look at you right now?!
Monica Geller,"Gunther, can I get a coffee to go?"
Monica Geller,I'm still not done not wanting to talk to you.
Monica Geller,What?!
Monica Geller,"Really? I'm really tired of being your relationship tutor. You're gonna have to figure this one for yourself. All right? Y'know what? If you're too afraid to be in a real relationship, then don't be in one."
Monica Geller,I'm Monica.
Monica Geller,Okay.
Monica Geller,Wait what-wh-wh-what are you doing?!
Monica Geller,"No-no, don't-don't-don't do it!"
Monica Geller,"Chandler, why are you doing this?"
Monica Geller,Chandler.
Monica Geller,"Do you umm, you really think the best reason to get married is because you're sorry?"
Monica Geller,"Chandler, umm, I want you to take just a minute and I want you to think about how ridiculous this sounds."
Monica Geller,Honey! Do you know that none of that stuff came from me?! I mean I never said I wanted to have babies and get married right now!
